ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
161301,18581928,794120
161302,67821984,591681
161303,05159822,2130910
161304,02838109,2684453
161305,02838109,1648193
161306,06230932,449390
161307,01846359,2869426
161308,92019399,1179037
161309,02838109,1093029
161310,05159822,700195
161311,18539217,2663127
161312,9831829,1698118
161313,9831829,762144
161314,18539217,1038001
161315,18581928,744393
161316,33828139,1827994
161317,01846359,754120
161318,9831829,258288
161319,9831829,2028577
161320,05159822,2449621
161321,33828139,1566726
161322,33828139,1722020
161323,06230932,1788258
161324,02838109,1965674
161325,18581928,2451321
161326,18581928,2324755
161327,18539217,2807402
161328,67821984,2224199
161329,67821984,1087455
161330,9831829,469625
161331,06230932,2754730
161332,18581928,2502202
161333,67821984,134724
161334,18539217,711600
161335,06230932,258898
161336,67821984,2972867
161337,06230932,2004995
161338,9831829,2032431
161339,05159822,1786785
161340,01846359,736865
161341,18539217,352611
161342,18539217,385248
161343,33828139,737226
161344,01846359,1707747
161345,02838109,2874146
161346,92019399,1321144
161347,01846359,2021221
161348,18539217,2636803
161349,18581928,1646371
161350,06230932,2598823
161351,33828139,2769219
161352,9831829,1022497
161353,02838109,1438966
161354,18539217,1016541
161355,01846359,1603157
161356,92019399,962411
161357,92019399,1221967
161358,06230932,1312184
161359,18581928,1698641
161360,18581928,406284
161361,33828139,2702270
161362,33828139,1148832
161363,05159822,2405002
161364,9831829,751814
161365,06230932,2319523
161366,9831829,2424083
161367,67821984,222803
161368,9831829,834726
161369,02838109,797267
161370,01846359,780892
161371,18581928,1054359
161372,06230932,993310
161373,05159822,809302
161374,06230932,2973379
161375,06230932,1856966
161376,18581928,281545
161377,9831829,1768188
161378,06230932,2607689
161379,9831829,1825744
161380,9831829,2288005
161381,33828139,645312
161382,02838109,2495010
161383,33828139,32576
161384,67821984,2997597
161385,18539217,2170645
161386,05159822,523457
161387,92019399,634318
161388,01846359,1109571
161389,02838109,763382
161390,02838109,2695512
161391,01846359,826791
161392,33828139,81145
161393,67821984,2742481
161394,05159822,658168
161395,92019399,1920644
161396,92019399,733898
161397,06230932,1960766
161398,9831829,1031684
161399,06230932,2719896
161400,06230932,161113
161401,02838109,2151256
161402,33828139,814865
161403,92019399,1707272
161404,92019399,2602354
161405,18539217,161968
161406,9831829,2061613
161407,18581928,1573821
161408,01846359,36233
161409,67821984,1827868
161410,05159822,2048177
161411,33828139,404895
161412,18581928,30022
161413,9831829,-654
161414,01846359,2043513
161415,01846359,815961
161416,33828139,1396490
161417,67821984,215382
161418,18581928,1310226
161419,33828139,294176
161420,9831829,1461846
161421,67821984,403281
161422,01846359,1492882
161423,18581928,1520717
161424,92019399,1795033
161425,18581928,1908930
161426,01846359,2384617
161427,01846359,1664247
161428,18581928,1316399
161429,01846359,2221802
161430,02838109,1091726
161431,18539217,1051590
161432,01846359,1440407
161433,01846359,715610
161434,18581928,694132
161435,05159822,1116541
161436,05159822,1699862
161437,01846359,680747
161438,33828139,2672830
161439,67821984,2667507
161440,67821984,689130
161441,67821984,2881056
161442,01846359,2487506
161443,18581928,-15669
161444,9831829,941322
161445,67821984,480783
161446,92019399,2432985
161447,06230932,2212800
161448,33828139,1277456
161449,9831829,1894035
161450,18581928,583033
161451,92019399,2710217
161452,01846359,1671473
161453,92019399,2596343
161454,02838109,2892603
161455,18581928,1884347
161456,92019399,2567294
161457,18581928,988910
161458,05159822,2927395
161459,9831829,2310901
161460,33828139,2248785
161461,18581928,555857
161462,18539217,2038982
161463,01846359,1635168
161464,06230932,2051187
161465,05159822,1820468
161466,18581928,1455812
161467,9831829,2999001
161468,18581928,652416
161469,05159822,182755
161470,18539217,1196257
161471,05159822,1596070
161472,01846359,304676
161473,9831829,1956979
161474,9831829,2943859
161475,18539217,1365088
161476,06230932,2867475
161477,92019399,2353063
161478,33828139,1623181
161479,18539217,2910055
161480,18539217,1138058
161481,33828139,841412
161482,06230932,1500219
161483,92019399,2912064
161484,67821984,1545936
161485,06230932,387254
161486,01846359,2351243
161487,02838109,2358143
161488,18581928,401344
161489,05159822,2505993
161490,06230932,247359
161491,9831829,166495
161492,67821984,1724360
161493,18539217,1881370
161494,9831829,278296
161495,01846359,554892
161496,06230932,100412
161497,18539217,148550
161498,01846359,6132
161499,67821984,1920571
161500,02838109,1904007
161501,18539217,658457
161502,01846359,1294005
161503,92019399,871370
161504,05159822,306422
161505,06230932,2587952
161506,06230932,300071
161507,18581928,2069573
161508,06230932,2050181
161509,18539217,894463
161510,33828139,2815283
161511,05159822,1205947
161512,01846359,2656626
161513,06230932,2318943
161514,92019399,1974915
161515,06230932,370768
161516,9831829,782218
161517,02838109,642680
161518,67821984,2703076
161519,02838109,194681
161520,67821984,993281
161521,01846359,2801291
161522,18539217,1573554
161523,05159822,2699543
161524,05159822,1379986
161525,33828139,408910
161526,05159822,2324647
161527,33828139,2196090
161528,67821984,1157116
161529,18581928,2220910
161530,67821984,1625306
161531,05159822,2648086
161532,92019399,1871099
161533,92019399,2409116
161534,18581928,1827026
161535,05159822,976584
161536,06230932,1779466
161537,92019399,1817838
161538,18539217,1592262
161539,18581928,2214060
161540,9831829,2951051
161541,9831829,2388583
161542,9831829,1900901
161543,18581928,1861138
161544,33828139,1451651
161545,01846359,1866001
161546,06230932,241208
161547,18581928,722189
161548,18539217,787033
161549,18581928,1381686
161550,92019399,254865
161551,33828139,1344289
161552,33828139,2478622
161553,05159822,1622384
161554,9831829,1864260
161555,92019399,202518
161556,06230932,2557932
161557,33828139,179994
161558,05159822,478720
161559,06230932,1510928
161560,33828139,637075
161561,9831829,1995744
161562,92019399,638129
161563,06230932,296824
161564,9831829,319518
161565,67821984,298313
161566,9831829,123934
161567,9831829,1168502
161568,92019399,817658
161569,06230932,1589622
161570,9831829,677380
161571,18581928,1552300
161572,9831829,1562334
161573,67821984,1943215
161574,92019399,2628526
161575,18581928,2296986
161576,67821984,163133
161577,9831829,991299
161578,67821984,2273822
161579,06230932,1186996
161580,67821984,2712519
161581,18581928,1142092
161582,06230932,1339063
161583,01846359,392210
161584,01846359,1254122
161585,33828139,701508
161586,67821984,465930
161587,06230932,2781613
161588,18581928,1415997
161589,06230932,470522
161590,01846359,1127570
161591,18539217,2076080
161592,33828139,1478881
161593,92019399,1549932
161594,67821984,83431
161595,67821984,2267452
161596,67821984,871144
161597,18539217,2676261
161598,92019399,435002
161599,06230932,1176
161600,33828139,2147860
161601,01846359,2102763
161602,18539217,2255059
161603,01846359,1380920
161604,9831829,872075
161605,01846359,2512660
161606,18581928,2253053
161607,01846359,2552336
161608,05159822,2875225
161609,18581928,849463
161610,67821984,449445
161611,05159822,589628
161612,33828139,2376426
161613,9831829,1019839
161614,05159822,2192544
161615,92019399,2675314
161616,67821984,533029
161617,01846359,2293517
161618,67821984,436898
161619,02838109,1942172
161620,92019399,2512337
161621,67821984,290034
161622,67821984,2167005
161623,9831829,1755114
161624,9831829,2816082
161625,06230932,2307399
161626,02838109,1454730
161627,9831829,346184
161628,9831829,2427961
161629,06230932,2928550
161630,05159822,165086
161631,33828139,1495018
161632,02838109,28100
161633,01846359,2839486
161634,9831829,2531781
161635,67821984,354486
161636,33828139,2258815
161637,9831829,624783
161638,9831829,2822163
161639,01846359,1268293
161640,01846359,1091773
161641,02838109,1567615
161642,92019399,1674343
161643,18581928,2129523
161644,33828139,655716
161645,18581928,520878
161646,01846359,1338858
161647,06230932,2502063
161648,01846359,767625
161649,18581928,176845
161650,05159822,640823
161651,92019399,2690864
161652,02838109,1464905
161653,18581928,15967
161654,33828139,2514801
161655,02838109,1438574
161656,9831829,2489154
161657,01846359,201411
161658,33828139,852452
161659,06230932,69398
161660,01846359,1040656
161661,18539217,587451
161662,67821984,2691820
161663,05159822,903192
161664,33828139,1368766
161665,9831829,1567757
161666,9831829,1955396
161667,18539217,107073
161668,01846359,2057464
161669,18581928,107855
161670,9831829,1672700
161671,18581928,55522
161673,05159822,1901809
161674,06230932,770947
161675,06230932,483247
161676,01846359,962776
161677,33828139,819708
161678,92019399,986642
161679,92019399,123522
161680,67821984,774852
161681,33828139,2729430
161682,92019399,880274
161683,06230932,883662
161684,92019399,2698349
161685,33828139,1029777
161686,06230932,2124521
161687,33828139,280582
161688,9831829,2888677
161689,9831829,576205
161690,01846359,1689305
161691,01846359,1641903
161692,92019399,1605622
161693,33828139,1423929
161694,9831829,1142574
161695,18581928,2395370
161696,18581928,1080430
161697,05159822,2373536
161698,67821984,795012
161699,02838109,876832
161700,33828139,536122
161701,18581928,2598483
161702,9831829,1857406
161703,18581928,1778981
161704,05159822,2112108
161705,18581928,1337452
161706,33828139,423915
161707,05159822,184720
161708,01846359,664868
161709,33828139,1795521
161710,06230932,1067574
161711,18539217,1246700
161712,9831829,1730199
161713,18539217,1635895
161714,02838109,283924
161715,02838109,1947841
161716,9831829,2994208
161717,18581928,967273
161718,9831829,2586816
161719,67821984,1949501
161720,18539217,1086401
161721,06230932,497872
161722,02838109,1936742
161723,01846359,2569334
161724,92019399,1537251
161725,05159822,2434197
161726,33828139,517257
161727,67821984,2354651
161728,06230932,2073607
161729,67821984,621117
161730,67821984,1592453
161731,18539217,231359
161732,02838109,2929240
161733,92019399,1353534
161734,05159822,626571
161735,92019399,476779
161736,18539217,2092233
161737,9831829,821205
161738,05159822,2350866
161739,92019399,2550253
161740,9831829,1758593
161741,02838109,2289082
161742,01846359,1358729
161743,01846359,2943884
161744,02838109,1950360
161745,05159822,772947
161746,92019399,434631
161747,33828139,2449684
161748,33828139,2943175
161749,67821984,2071851
161750,67821984,1330955
161751,9831829,2732080
161752,01846359,2831095
161753,9831829,1202667
161754,67821984,1512899
161755,01846359,2671167
161756,9831829,628024
161757,18581928,155991
161758,18581928,2552138
161759,06230932,1451417
161760,18539217,1143062
161761,01846359,449508
161762,02838109,371543
161763,18539217,831498
161764,06230932,1233549
161765,33828139,45114
161766,18539217,319069
161767,18581928,1589816
161768,18581928,73050
161769,18581928,1929923
161770,01846359,1363129
161771,9831829,1809144
161772,18539217,1097506
161773,33828139,2357224
161774,18581928,2903765
161775,9831829,2962208
161776,92019399,1723163
161777,01846359,938964
161778,05159822,1958504
161779,18539217,341388
161780,01846359,588344
161781,67821984,300023
161782,92019399,447485
161783,06230932,341791
161784,9831829,2788454
161785,9831829,2169507
161786,9831829,1422611
161787,02838109,-1319
161788,05159822,1618413
161789,33828139,1201009
161790,33828139,1001683
161791,92019399,1168296
161792,33828139,862729
161793,9831829,2902834
161794,18539217,957140
161795,01846359,693532
161796,05159822,1356755
161797,92019399,524248
161798,01846359,898559
161799,67821984,383782
161800,05159822,242049
161801,06230932,2927512
161802,18539217,173523
161803,67821984,1539251
161804,01846359,1766498
161805,92019399,45258
161806,01846359,1999685
161807,05159822,361461
161808,9831829,508412
161809,67821984,2989142
161810,06230932,23947
161811,9831829,1993798
161812,33828139,2093399
161813,18581928,285034
161814,92019399,1911855
161815,67821984,2418360
161816,33828139,1960304
161817,06230932,1393536
161818,67821984,1219407
161819,05159822,560959
161820,92019399,2888995
161821,18581928,2125423
161822,67821984,2470154
161823,9831829,2879086
161824,18539217,2254709
161825,92019399,1679034
161826,33828139,1388974
161827,18581928,239274
161828,01846359,1122264
161829,18581928,394040
161830,05159822,694379
161831,01846359,2779484
161832,33828139,1543154
161833,33828139,563872
161834,18539217,1595409
161835,02838109,1158390
161836,02838109,1377746
161837,92019399,2864032
161838,18581928,7339
161839,05159822,1025724
161840,18581928,2655291
161841,9831829,185837
161842,05159822,1514546
161843,02838109,1816108
161844,05159822,775263
161845,06230932,525980
161846,05159822,2109206
161847,18581928,983375
161848,18539217,1881671
161849,01846359,2810399
161850,05159822,2378725
161851,06230932,437466
161852,18539217,2849736
161853,9831829,541968
161854,92019399,28168
161855,18581928,1979240
161856,05159822,1453214
161857,18581928,1499511
161858,02838109,2741107
161859,01846359,2341472
161860,18539217,396150
161861,18539217,728242
161862,06230932,2493483
161863,05159822,2832739
161864,02838109,223212
161865,67821984,2961362
161866,05159822,317591
161867,02838109,2172699
161868,67821984,2977919
161869,06230932,2084255
161870,67821984,2544470
161871,67821984,1182093
161872,01846359,90467
161873,06230932,2699913
161874,18581928,916067
161875,33828139,2826994
161876,05159822,1651231
161877,01846359,950074
161878,02838109,83316
161879,06230932,119088
161880,01846359,2706243
161881,92019399,343055
161882,67821984,1027137
161883,92019399,268602
161884,06230932,2967270
161885,18581928,704234
161886,06230932,1981009
161887,67821984,841116
161888,92019399,1604457
161889,01846359,1097124
161890,92019399,1081486
161891,67821984,2866713
161892,33828139,2826229
161893,01846359,1121881
161894,02838109,1901692
161895,05159822,2224131
161896,01846359,1981968
161897,05159822,2580360
161898,67821984,217054
161899,92019399,1205183
161900,05159822,1482127
161901,18581928,254602
161902,18581928,2214345
161903,18581928,351538
161904,9831829,2060351
161905,33828139,109271
161906,02838109,137297
161907,18581928,1352840
161908,02838109,2560733
161909,02838109,1616268
161910,01846359,2443853
161911,02838109,2673521
161912,33828139,2825644
161913,02838109,356880
161914,06230932,1437978
161915,02838109,242481
161916,05159822,1751834
161917,18581928,2318509
161918,05159822,1087833
161919,67821984,592457
161920,02838109,888704
161921,18539217,2537050
161922,33828139,2674050
161923,9831829,1761668
161924,18581928,813181
161925,18581928,2562537
161926,33828139,175631
161927,67821984,365247
161928,02838109,2629791
161929,92019399,1949446
161930,01846359,1882740
161931,18539217,214949
161932,67821984,1127771
161933,06230932,1300089
161934,02838109,860718
161935,18581928,84688
161936,92019399,1729179
161937,05159822,1946457
161938,01846359,402525
161939,02838109,1388830
161940,06230932,1597892
161941,02838109,2430454
161942,18581928,1167229
161943,33828139,59397
161944,05159822,1882631
161945,18539217,923541
161946,02838109,2366389
161947,05159822,1774533
161948,18581928,575373
161949,02838109,2975559
161950,18581928,2166061
161951,18581928,-12946
161952,18581928,1653462
161953,01846359,1056842
161954,02838109,689039
161955,06230932,410901
161956,05159822,1294208
161957,06230932,2481846
161958,67821984,1767500
161959,18539217,1329836
161960,67821984,2969527
161961,67821984,1266251
161962,9831829,320991
161963,01846359,2727404
161964,18539217,1282904
161965,92019399,1697571
161966,06230932,866946
161967,18539217,2243631
161968,18581928,2286239
161969,33828139,1685531
161970,18539217,1522839
161971,02838109,1061640
161972,33828139,1983542
161973,33828139,1030946
161974,02838109,60424
161975,92019399,889812
161976,18539217,494874
161977,18539217,628214
161978,06230932,2151014
161979,92019399,2325455
161980,05159822,587569
161981,01846359,2779956
161982,18581928,88932
161983,18539217,642773
161984,18581928,1818333
161985,18581928,2462723
161986,06230932,1509986
161987,06230932,1276070
161988,9831829,994276
161989,67821984,1037119
161990,9831829,1223208
161991,9831829,1100170
161992,02838109,2835303
161993,05159822,2583138
161994,92019399,2249161
161995,02838109,1321732
161996,92019399,584438
161997,67821984,1955962
161998,18581928,677364
161999,92019399,1777136
162000,02838109,2134345
162001,92019399,2367252
162002,02838109,2874551
162003,33828139,901405
162004,02838109,960700
162005,33828139,493150
162006,06230932,1789502
162007,01846359,134222
162008,02838109,2012195
162009,9831829,192809
162010,92019399,490298
162011,18581928,1977717
162012,06230932,1995543
162013,67821984,657237
162014,33828139,313785
162015,9831829,2939250
162016,02838109,2447147
162017,18539217,2669588
162018,18539217,1819433
162019,18581928,680466
162020,01846359,2174413
162021,05159822,775986
162022,06230932,2491475
162023,05159822,544304
162024,18581928,1932285
162025,02838109,1866753
162026,67821984,2042539
162027,02838109,-9788
162028,02838109,2972761
162029,01846359,1374607
162030,67821984,932012
162031,01846359,595001
162032,9831829,1919620
162033,01846359,430670
162034,05159822,552072
162035,9831829,1165743
162036,02838109,2340155
162037,06230932,2890311
162038,06230932,2452171
162039,92019399,30452
162040,02838109,59539
162041,01846359,1306986
162042,01846359,2657822
162043,33828139,254476
162044,02838109,1801801
162045,33828139,57245
162046,67821984,2921936
162047,9831829,898756
162048,9831829,261904
162049,01846359,2841342
162050,06230932,964004
162051,02838109,204829
162052,33828139,2606455
162053,06230932,2292329
162054,67821984,211026
162055,06230932,2470107
162056,02838109,1231781
162057,9831829,422276
162058,18539217,414658
162059,06230932,621887
162060,9831829,279186
162061,05159822,1147019
162062,18581928,2069649
162063,92019399,2287333
162064,92019399,2980332
162065,92019399,842262
162066,33828139,366758
162067,18539217,2131597
162068,18581928,786959
162069,06230932,2608504
162070,67821984,865690
162071,02838109,2208901
162072,67821984,2224772
162073,01846359,1807053
162074,9831829,1701918
162075,18581928,2102534
162076,67821984,1649977
162077,01846359,101342
162078,02838109,2293930
162079,9831829,119492
162080,05159822,2282447
162081,05159822,856451
162082,67821984,2397503
162083,06230932,2951804
162084,33828139,462221
162085,33828139,2078538
162086,02838109,45852
162087,9831829,1252040
162088,67821984,2690119
162089,06230932,908671
162090,33828139,1234567
162091,9831829,2940073
162092,67821984,1344760
162093,05159822,1164539
162094,18539217,1393230
162095,06230932,2542527
162096,92019399,634453
162097,05159822,1914936
162098,02838109,697638
162099,02838109,1285762
162100,06230932,915462
162101,9831829,2577199
162102,9831829,1800782
162103,9831829,2438506
162104,67821984,2529698
162105,33828139,1287057
162106,05159822,2479467
162107,18539217,2094230
162108,9831829,589862
162109,05159822,842989
162110,05159822,821425
162111,05159822,502495
162112,92019399,570556
162113,18539217,418485
162114,67821984,2396552
162115,18581928,2722189
162116,05159822,2595301
162117,06230932,1983062
162118,05159822,300603
162119,33828139,1441233
162120,92019399,653551
162121,02838109,1761239
162122,02838109,2474182
162123,18581928,669170
162124,67821984,673431
162125,01846359,1868912
162126,9831829,2190503
162127,67821984,876487
162128,05159822,2020679
162129,33828139,2168744
162130,02838109,1886694
162131,06230932,2278934
162132,33828139,2079007
162133,05159822,2372979
162134,18539217,2758704
162135,02838109,305628
162136,67821984,2501367
162137,67821984,78786
162138,92019399,1056867
162139,67821984,2753330
162140,01846359,2109204
162141,02838109,1872951
162142,33828139,551060
162143,01846359,2786517
162144,02838109,1675162
162145,02838109,303034
162146,06230932,2965269
162147,01846359,2976805
162148,67821984,891072
162149,18539217,1226979
162150,06230932,84187
162151,06230932,1167247
162152,05159822,1667309
162153,06230932,2517337
162154,9831829,2480198
162155,9831829,1732346
162156,33828139,1187667
162157,06230932,716213
162158,67821984,1355943
162159,01846359,2450387
162160,05159822,401883
162161,67821984,2643164
162162,18581928,1814415
162163,18581928,1898056
162164,18581928,1584428
162165,18539217,1287485
162166,06230932,2183135
162167,67821984,1916666
162168,33828139,1299507
162169,33828139,213518
162170,18581928,1135091
162171,01846359,1507613
162172,02838109,1417202
162173,01846359,9895
162174,9831829,2994293
162175,05159822,2081021
162176,06230932,2550731
162177,92019399,2297889
162178,01846359,1002739
162179,33828139,985207
162180,06230932,80066
162181,67821984,2581936
162182,9831829,1440411
162183,02838109,2017356
162184,33828139,1952504
162185,18581928,960315
162186,02838109,1346829
162187,05159822,1186627
162188,05159822,597607
162189,33828139,890128
162190,92019399,1195531
162191,05159822,2015270
162192,18581928,1208108
162193,18581928,985300
162194,33828139,525370
162195,92019399,1418827
162196,18539217,2757920
162197,92019399,336266
162198,18581928,847382
162199,92019399,1699267
162200,67821984,386954
162201,05159822,2205852
162202,92019399,602189
162203,02838109,1343365
162204,92019399,371223
162205,18539217,966989
162206,05159822,226012
162207,05159822,2125574
162208,92019399,1302528
162209,06230932,1874163
162210,06230932,1623445
162211,02838109,1946614
162212,92019399,2427043
162213,67821984,455412
162214,02838109,1948504
162215,18581928,1836279
162216,9831829,1221777
162217,92019399,1891412
162218,92019399,2456191
162219,33828139,2471055
162220,67821984,2802087
162221,05159822,204653
162222,02838109,954298
162223,67821984,2357367
162224,01846359,729586
162225,33828139,1061499
162226,18539217,843380
162227,33828139,2884061
162228,18581928,631546
162229,18581928,2889994
162230,01846359,127619
162231,33828139,1550888
162232,18581928,1264518
162233,02838109,1400445
162234,05159822,64891
162235,92019399,789363
162236,06230932,1939018
162237,67821984,1782341
162238,01846359,2146223
162239,05159822,1549984
162240,18581928,2725576
162241,06230932,450503
162242,05159822,187652
162243,01846359,1212866
162244,67821984,1025982
162245,18581928,189237
162246,18539217,1920197
162247,02838109,2428536
162248,9831829,2446115
162249,01846359,1720737
162250,02838109,417049
162251,05159822,469341
162252,9831829,2952006
162253,05159822,2657191
162254,67821984,2585549
162255,9831829,2964376
162256,9831829,2699707
162257,33828139,1986127
162258,18539217,2152041
162259,67821984,1753982
162260,18539217,1255663
162261,01846359,398385
162262,18539217,500496
162263,02838109,2715699
162264,9831829,2620637
162265,67821984,1253469
162266,18581928,2911480
162267,02838109,1170387
162268,01846359,2663290
162269,05159822,1938152
162270,67821984,1312488
162271,67821984,875397
162272,06230932,1262492
162273,05159822,2820277
162274,92019399,481932
162275,9831829,2475972
162276,18581928,1994731
162277,01846359,2085079
162278,06230932,117377
162279,06230932,2254706
162280,9831829,2986761
162281,9831829,2118566
162282,67821984,1816052
162283,18539217,2910999
162284,18539217,256514
162285,18581928,1052815
162286,67821984,455193
162287,9831829,767129
162288,01846359,117090
162289,18581928,571387
162290,05159822,81393
162291,06230932,1289103
162292,02838109,1147560
162293,05159822,299330
162294,67821984,2778135
162295,05159822,600360
162296,06230932,1503975
162297,18581928,2716616
162298,9831829,1307046
162299,01846359,2763113
162300,67821984,413594
162301,01846359,1052232
162302,33828139,118513
162303,18539217,2768810
162304,67821984,927101
162305,06230932,1403934
162306,9831829,2339611
162307,02838109,2956630
162308,02838109,1225497
162309,05159822,454765
162310,05159822,1056312
162311,18539217,940687
162312,9831829,37576
162313,05159822,2072678
162314,05159822,132785
162315,67821984,2210037
162316,18539217,2245616
162317,67821984,2339399
162318,02838109,635552
162319,01846359,1088237
162320,06230932,1693672
162321,67821984,2680121
162322,33828139,75677
162323,06230932,116430
162324,33828139,196746
162325,18581928,1390656
162326,67821984,1905447
162327,9831829,2905082
162328,02838109,2400378
162329,18539217,2802483
162330,02838109,2510182
162331,18539217,1317173
162332,92019399,176556
162333,02838109,2881577
162334,05159822,2184342
162335,06230932,762135
162336,92019399,1175216
162337,33828139,868031
162338,67821984,2595111
162339,05159822,2112837
162340,18539217,2622365
162341,18581928,2087989
162342,05159822,1741166
162343,33828139,2754648
162344,18539217,1616986
162345,05159822,1115363
162346,18581928,838229
162347,9831829,2021537
162348,01846359,153874
162349,18581928,1553492
162350,05159822,67540
162351,05159822,911244
162352,33828139,1849245
162353,01846359,366787
162354,67821984,1231615
162355,9831829,2333760
162356,02838109,1534245
162357,02838109,526169
162358,33828139,1345886
162359,18581928,2921378
162360,92019399,337904
162361,18539217,1337103
162362,01846359,720585
162363,18539217,196336
162364,05159822,1466053
162365,01846359,902404
162366,01846359,2160899
162367,01846359,1035954
162368,33828139,2946139
162369,67821984,384682
162370,01846359,2266694
162371,67821984,1400532
162372,06230932,1276562
162373,9831829,477241
162374,05159822,1574339
162375,33828139,111864
162376,18539217,-12674
162377,33828139,993681
162378,33828139,2687389
162379,01846359,1208658
162380,67821984,1119417
162381,9831829,1976495
162382,06230932,1783849
162383,01846359,2961210
162384,05159822,1421286
162385,33828139,2903915
162386,9831829,589662
162387,06230932,642558
162388,67821984,1716481
162389,06230932,1069919
162390,33828139,2608505
162391,33828139,2427615
162392,02838109,2206999
162393,92019399,947601
162394,18539217,1307984
162395,92019399,158300
162396,01846359,2234775
162397,18539217,1609611
162398,67821984,2262950
162399,05159822,150436
162400,05159822,8386
162401,02838109,2649692
162402,9831829,2719681
162403,18581928,2501902
162404,18539217,457092
162405,18539217,744600
162406,02838109,563902
162407,18539217,1301500
162408,18581928,119757
162409,92019399,285153
162410,18539217,1624116
162411,92019399,2425794
162412,02838109,1376110
162413,01846359,1083889
162414,67821984,1030000
162415,06230932,2723980
162416,01846359,2193702
162417,05159822,1295235
162418,18581928,288323
162419,05159822,1573854
162420,18539217,139320
162421,01846359,1670736
162422,33828139,1682481
162423,05159822,2503963
162424,18581928,2304883
162425,9831829,23560
162426,06230932,898797
162427,06230932,676247
162428,33828139,320333
162429,18581928,14647
162430,33828139,1298155
162431,02838109,1109954
162432,02838109,1560818
162433,01846359,72260
162434,02838109,1019049
162435,06230932,2467859
162436,02838109,1323055
162437,67821984,2626261
162438,92019399,2168684
162439,01846359,154540
162440,01846359,1173751
162441,05159822,31262
162442,33828139,1508849
162443,9831829,2178833
162444,02838109,875394
162445,67821984,124759
162446,67821984,313423
162447,9831829,2496525
162448,05159822,2821286
162449,18581928,451609
162450,33828139,1041587
162451,33828139,1319170
162452,9831829,1539338
162453,92019399,2047087
162454,33828139,2263593
162455,06230932,1066188
162456,01846359,1178405
162457,18539217,2139191
162458,05159822,1337836
162459,18539217,233131
162460,01846359,2655630
162461,01846359,2973161
162462,05159822,1247589
162463,02838109,2719584
162464,92019399,1757302
162465,9831829,96010
162466,06230932,353577
162467,92019399,1059690
162468,33828139,2342176
162469,33828139,1985553
162470,9831829,2653704
162471,06230932,2755549
162472,67821984,2565102
162473,18539217,2807682
162474,18539217,126269
162475,18581928,2498270
162476,18539217,379047
162477,05159822,2446108
162478,02838109,2872839
162479,02838109,1256719
162480,05159822,1318852
162481,67821984,257451
162482,18581928,1562558
162483,18581928,1429613
162484,05159822,1253920
162485,67821984,90649
162486,01846359,2791468
162487,18539217,111544
162488,18581928,1227409
162489,02838109,2459074
162490,9831829,25887
162491,05159822,2523140
162492,02838109,476006
162493,06230932,187909
162494,67821984,39999
162495,67821984,1586090
162496,05159822,2854767
162497,18539217,1209466
162498,18539217,1628752
162499,92019399,1932489
162500,02838109,794397
162501,18539217,1263641
162502,18581928,2358210
162503,02838109,947343
162504,18539217,1672022
162505,05159822,1089835
162506,92019399,1957740
162507,33828139,337606
162508,67821984,1845390
162509,18581928,2555707
162510,92019399,1465208
162511,06230932,2273311
162512,33828139,100840
162513,01846359,2529439
162514,92019399,2689859
162515,02838109,1280032
162516,02838109,479786
162517,33828139,2815239
162518,67821984,1840931
162519,01846359,1044240
162520,33828139,779068
162521,06230932,2732997
162522,67821984,268952
162523,05159822,687906
162524,9831829,1483426
162525,18539217,2493087
162526,67821984,1272937
162527,9831829,1711906
162528,33828139,1331568
162529,18581928,988244
162530,02838109,419743
162531,01846359,2477365
162532,06230932,1022279
162533,06230932,1326333
162534,05159822,2163035
162535,02838109,2123378
162536,33828139,286648
162537,9831829,2229485
162538,18581928,626968
162539,18539217,702914
162540,18539217,1098053
162541,18539217,221764
162542,05159822,1663485
162543,18539217,1442226
162544,01846359,1104097
162545,06230932,644313
162546,18581928,1047090
162547,9831829,690653
162548,02838109,907755
162549,18581928,2374640
162550,18539217,664127
162551,33828139,413715
162552,06230932,916416
162553,67821984,2315078
162554,9831829,282982
162555,01846359,509366
162556,33828139,2813747
162557,06230932,1259667
162558,01846359,833478
162559,02838109,1600936
162560,06230932,465292
162561,06230932,1693813
162562,67821984,422364
162563,01846359,1159317
162564,18539217,111560
162565,18581928,2058691
162566,02838109,2903401
162567,02838109,5864
162568,02838109,349516
162569,18539217,72639
162570,02838109,1985268
162571,9831829,1042936
162572,01846359,551339
162573,18581928,1216153
162574,33828139,2888854
162575,01846359,1748193
162576,92019399,501447
162577,02838109,536377
162578,92019399,579422
162579,05159822,719128
162580,06230932,2692320
162581,9831829,178425
162582,18539217,399929
162583,05159822,2879161
162584,05159822,2559681
162585,02838109,1500307
162586,67821984,2389111
162587,05159822,2806361
162588,02838109,250465
162589,06230932,2717337
162590,92019399,174657
162591,92019399,1657111
162592,18539217,2684945
162593,33828139,13775
162594,05159822,653468
162595,18539217,798551
162596,05159822,316763
162597,01846359,835699
162598,01846359,1224078
162599,18581928,2843453
162600,05159822,1658582
162601,92019399,1944543
162602,01846359,254517
162603,92019399,2943025
162604,18539217,861975
162605,02838109,2738665
162606,92019399,1788480
162607,02838109,2191556
162608,67821984,880700
162609,9831829,1118726
162610,9831829,1298461
