ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
151303,92019399,1496927
151304,92019399,1887935
151305,33828139,2337418
151306,9831829,141225
151307,01846359,581932
151308,18539217,1794700
151309,18581928,327720
151310,01846359,26374
151311,33828139,1326445
151312,01846359,1913162
151313,18539217,690308
151314,02838109,237791
151315,92019399,986179
151316,01846359,2306906
151317,33828139,2494524
151318,92019399,879302
151319,9831829,23136
151320,05159822,2053958
151321,18581928,1484452
151322,9831829,1434618
151323,06230932,2104358
151324,02838109,1027259
151325,02838109,433440
151326,05159822,2796550
151327,18539217,1210411
151328,67821984,1271276
151329,05159822,2940183
151330,01846359,207999
151331,05159822,1970855
151332,02838109,888986
151333,06230932,436422
151334,67821984,2460880
151335,02838109,1395143
151336,18581928,2465762
151337,01846359,2803396
151338,18539217,1621971
151339,92019399,1864193
151340,92019399,2073131
151341,01846359,196462
151342,9831829,87112
151343,06230932,2862958
151344,06230932,2313026
151345,33828139,2497359
151346,18539217,1344183
151347,33828139,2123701
151348,05159822,150843
151349,67821984,1982656
151350,06230932,2550160
151351,33828139,2069360
151352,02838109,1974494
151353,18539217,1234773
151354,06230932,218664
151355,9831829,1397001
151356,18539217,1814109
151357,9831829,1728978
151358,01846359,2189191
151359,05159822,250462
151360,67821984,1528236
151361,18581928,2332077
151363,02838109,597737
151364,67821984,2070140
151365,18581928,2359989
151366,05159822,2463080
151367,18581928,1648901
151368,18581928,608970
151369,92019399,1313128
151370,9831829,2548622
151371,01846359,2980726
151372,92019399,505745
151373,01846359,2348129
151374,67821984,443339
151375,67821984,1386085
151376,18581928,2086578
151377,9831829,2945558
151378,92019399,940316
151379,9831829,597998
151380,9831829,2331628
151381,67821984,829159
151382,18539217,1467497
151383,92019399,667932
151384,18539217,2133201
151385,18581928,1620029
151386,33828139,2887047
151387,02838109,854268
151388,05159822,274745
151389,67821984,2097985
151390,18581928,2802246
151391,33828139,1223323
151392,33828139,451961
151393,18539217,1916720
151394,92019399,1506583
151395,06230932,2955887
151396,67821984,2129461
151397,92019399,438930
151398,18539217,323046
151399,92019399,1737389
151400,01846359,2938887
151401,9831829,2737460
151402,18581928,1972411
151403,92019399,464814
151404,05159822,1415799
151405,18539217,105482
151406,92019399,1186514
151407,02838109,612456
151408,33828139,668124
151409,67821984,2045250
151410,01846359,1864845
151411,18539217,1213704
151412,33828139,184884
151413,06230932,1139990
151414,18581928,1106098
151415,67821984,2643784
151416,9831829,1101205
151417,18539217,2737442
151418,33828139,2071931
151419,92019399,2615799
151420,67821984,58794
151421,67821984,743594
151422,33828139,333642
151423,33828139,1779996
151424,18539217,1917644
151425,18581928,696693
151426,9831829,316903
151427,18539217,2716821
151428,02838109,2410356
151429,9831829,2464174
151430,18539217,1306665
151431,01846359,1526000
151432,05159822,2760329
151433,18581928,374392
151434,06230932,1674285
151435,18539217,2742573
151436,01846359,2940048
151437,01846359,463394
151438,01846359,1196634
151439,9831829,2480220
151440,33828139,880091
151441,92019399,1920035
151442,06230932,425177
151443,92019399,1619233
151444,05159822,2050599
151445,9831829,285968
151446,05159822,2363067
151447,18581928,98600
151448,33828139,2828551
151449,05159822,2806800
151450,92019399,141900
151451,67821984,1208251
151452,06230932,1786678
151453,33828139,2884409
151454,92019399,1709613
151455,18581928,1930525
151456,67821984,946214
151457,33828139,880132
151458,92019399,2449113
151459,01846359,1326770
151460,92019399,28501
151461,05159822,858111
151462,05159822,1613083
151463,92019399,165826
151464,33828139,2203869
151465,33828139,75491
151466,06230932,695951
151467,18539217,2776197
151468,02838109,1479898
151469,05159822,181933
151470,01846359,299006
151471,18539217,2953763
151472,18581928,-4387
151473,02838109,1354735
151474,05159822,270744
151475,05159822,612486
151476,02838109,1275684
151477,05159822,2195895
151478,67821984,1857077
151479,06230932,2325764
151480,02838109,2665576
151481,06230932,2787871
151482,67821984,372102
151483,06230932,1300185
151484,05159822,233326
151485,9831829,614686
151486,67821984,1283032
151487,18539217,2994839
151488,02838109,1663494
151489,06230932,687394
151490,33828139,475511
151491,33828139,2773434
151492,06230932,198319
151493,01846359,339624
151494,06230932,281933
151495,92019399,1702707
151496,33828139,1416257
151497,18539217,493765
151498,33828139,1760581
151499,18539217,539202
151500,92019399,2185541
151501,18539217,1629196
151502,02838109,2140009
151503,9831829,277487
151504,05159822,2687474
151505,06230932,1365243
151506,02838109,215603
151507,67821984,1120801
151508,9831829,1837739
151509,05159822,2343120
151510,02838109,1075105
151511,05159822,742675
151512,33828139,2620382
151513,01846359,2600165
151514,9831829,906070
151515,92019399,1983133
151516,01846359,2803917
151517,02838109,1684973
151518,18539217,1317755
151519,01846359,1726906
151520,02838109,2062600
151521,18539217,2190666
151522,18581928,2580703
151523,06230932,636871
151524,9831829,2251073
151525,18581928,2287744
151526,67821984,850278
151527,05159822,227113
151528,06230932,1219161
151529,92019399,1052161
151530,18539217,2810393
151531,18539217,838695
151532,06230932,456457
151533,18539217,409951
151534,9831829,1700006
151535,05159822,154717
151536,9831829,2437205
151537,92019399,1731784
151538,18581928,2314525
151539,18581928,439562
151540,67821984,2997234
151541,9831829,1055855
151542,18581928,1097028
151543,67821984,1529006
151544,18581928,2420732
151545,02838109,1183733
151546,06230932,234068
151547,05159822,2855038
151548,33828139,321429
151549,05159822,2157742
151550,01846359,1234047
151551,92019399,601997
151552,05159822,2489752
151553,18581928,1282608
151554,01846359,1598382
151555,9831829,2127320
151556,02838109,762773
151557,33828139,2245986
151558,05159822,2470161
151559,01846359,1717360
151560,18581928,1591279
151561,92019399,720597
151562,01846359,2931189
151563,18539217,1523625
151564,05159822,1923050
151565,02838109,2948148
151566,9831829,753467
151567,18581928,1275490
151568,18539217,2039781
151569,9831829,2852048
151570,02838109,2567714
151571,33828139,1837179
151572,02838109,1735446
151573,9831829,1181235
151574,33828139,2017660
151575,67821984,1790808
151576,33828139,56995
151577,05159822,1306825
151578,06230932,2777814
151579,9831829,2251073
151580,92019399,2908791
151581,18581928,2467417
151582,9831829,2004581
151583,92019399,1359898
151584,18539217,1819377
151585,18539217,1219661
151586,18581928,1175989
151587,9831829,433105
151588,05159822,1511958
151589,18581928,325306
151590,33828139,2942078
151591,18539217,461267
151592,18539217,102851
151593,06230932,880030
151594,06230932,2921234
151595,9831829,1476662
151596,06230932,1975794
151597,02838109,2873828
151598,18581928,674527
151599,18539217,970053
151600,33828139,2260153
151601,9831829,2851469
151602,9831829,2038185
151603,18539217,1565360
151604,01846359,938781
151605,05159822,2907657
151606,18539217,1653752
151607,01846359,2285548
151608,01846359,2913789
151609,67821984,1919958
151610,01846359,126292
151611,05159822,2916058
151612,67821984,2347727
151613,05159822,2469775
151614,01846359,1464970
151615,18581928,1423033
151616,06230932,1339616
151617,01846359,922666
151618,67821984,339217
151619,9831829,578838
151620,02838109,1445528
151621,33828139,2897741
151622,05159822,2141249
151623,92019399,1092964
151624,06230932,928884
151625,06230932,232754
151626,18581928,1969973
151627,92019399,1047896
151628,92019399,828536
151629,9831829,2434219
151630,67821984,1313799
151631,02838109,2372959
151632,18581928,2072839
151633,06230932,2238284
151634,9831829,2576207
151635,18581928,103054
151636,18539217,363807
151637,05159822,256266
151638,33828139,1040562
151639,18581928,1038889
151640,01846359,689990
151641,18539217,338552
151642,33828139,2849991
151643,67821984,1449800
151644,9831829,1936393
151645,05159822,794256
151646,05159822,-5044
151647,06230932,220363
151648,33828139,1437734
151649,01846359,1925908
151650,92019399,485442
151651,67821984,2385587
151652,92019399,114316
151653,01846359,1211291
151654,18581928,2193181
151655,05159822,2429627
151656,67821984,1982944
151657,05159822,2473942
151658,9831829,385567
151659,02838109,2880430
151660,02838109,867662
151661,92019399,1459877
151662,05159822,2574455
151663,92019399,859382
151664,92019399,1891382
151665,01846359,112375
151666,18581928,1381104
151667,33828139,801489
151668,05159822,250148
151669,9831829,2591756
151670,18539217,2061991
151671,02838109,1837751
151672,01846359,143946
151673,92019399,884593
151674,02838109,2327403
151675,18539217,2895774
151676,18539217,2669022
151677,18539217,2172415
151678,67821984,2341041
151679,05159822,45405
151680,9831829,2294154
151681,02838109,2992348
151682,18539217,500650
151683,06230932,509345
151684,06230932,687350
151685,92019399,1567134
151686,06230932,33178
151687,18539217,2857713
151688,92019399,2735005
151689,06230932,187169
151690,01846359,1007138
151691,9831829,2353662
151692,18581928,1816540
151693,18539217,2592272
151694,06230932,2468139
151695,33828139,49001
151696,33828139,2194077
151697,01846359,1757048
151698,33828139,2641262
151699,18539217,2520161
151700,33828139,590712
151701,05159822,150118
151702,06230932,2710141
151703,06230932,2359837
151704,02838109,1548253
151705,02838109,2674455
151706,06230932,2834088
151707,18581928,2008477
151708,9831829,413056
151709,05159822,1909816
151710,18539217,2498621
151711,05159822,223551
151712,9831829,2987591
151713,06230932,1638105
151714,01846359,2609923
151715,18539217,2814986
151716,06230932,257676
151717,9831829,1044286
151718,05159822,2412597
151719,92019399,1388718
151720,67821984,2127386
151721,02838109,324014
151722,05159822,608703
151723,01846359,375616
151724,67821984,1782887
151725,33828139,2571403
151726,05159822,1918039
151727,33828139,2456882
151728,33828139,1711462
151729,06230932,596856
151730,67821984,1625425
151731,05159822,2259859
151732,02838109,754264
151733,18539217,2653559
151734,9831829,244986
151735,92019399,2193357
151736,18581928,2486345
151737,9831829,2738393
151738,02838109,1201504
151739,92019399,1503247
151740,92019399,1825100
151741,92019399,2015336
151742,18581928,1032645
151743,06230932,581425
151744,9831829,2251166
151745,05159822,1151743
151746,01846359,73817
151747,9831829,2880544
151748,05159822,878011
151749,67821984,2602681
151750,33828139,1525997
151751,06230932,2376460
151752,33828139,1464700
151753,06230932,2374615
151754,9831829,1319624
151755,9831829,2931061
151756,02838109,1756948
151757,18539217,455167
151758,18539217,1738163
151759,05159822,830853
151760,05159822,1751667
151761,02838109,2160245
151762,18539217,1578775
151763,18539217,200965
151764,01846359,2504202
151765,02838109,1486503
151766,18539217,2505902
151767,18539217,2602170
151768,67821984,1775575
151769,33828139,539150
151770,01846359,220427
151771,18539217,2658765
151772,18539217,813150
151773,06230932,1372487
151774,67821984,2750543
151775,67821984,952547
151776,92019399,573686
151777,9831829,15577
151778,92019399,1993614
151779,05159822,759743
151780,33828139,1111344
151781,9831829,2760394
151782,06230932,1508070
151783,33828139,2332576
151784,67821984,2046242
151785,92019399,2410096
151786,92019399,2750560
151787,05159822,2787678
151788,67821984,2800175
151789,18539217,28013
151790,18539217,294509
151791,18581928,2885796
151792,18539217,840163
151793,33828139,403679
151794,02838109,2148546
151795,02838109,2626855
151796,33828139,1285284
151797,05159822,1570619
151798,06230932,2223921
151799,02838109,953555
151800,9831829,654197
151801,67821984,2795361
151802,9831829,813471
151803,18581928,2444610
151804,06230932,1546897
151805,05159822,2317428
151806,02838109,2790690
151807,18539217,1194930
151808,92019399,432805
151809,05159822,1486693
151810,92019399,845399
151811,01846359,821680
151812,92019399,2628169
151813,33828139,316541
151814,9831829,2338425
151815,18539217,2902487
151816,01846359,2802847
151817,33828139,1917104
151818,92019399,2905937
151819,67821984,11598
151820,18539217,1559518
151821,67821984,1637989
151822,9831829,1029635
151823,06230932,2868400
151824,33828139,927153
151825,01846359,501044
151826,06230932,532148
151827,92019399,2917385
151828,33828139,2332625
151829,92019399,1840481
151830,05159822,2349576
151831,01846359,1490685
151832,9831829,481740
151833,18539217,2153447
151834,05159822,1173466
151835,92019399,2393825
151836,05159822,840320
151837,05159822,2678219
151838,33828139,2004390
151839,02838109,2372246
151840,05159822,2138562
151841,02838109,411509
151842,33828139,413803
151843,92019399,697283
151844,9831829,931948
151845,18539217,2433208
151846,05159822,2204125
151847,92019399,697167
151848,05159822,1288982
151849,18539217,1137063
151850,92019399,2412470
151851,05159822,1071957
151852,06230932,333407
151853,05159822,2664793
151854,05159822,1538976
151855,33828139,171414
151856,9831829,248129
151857,18581928,654259
151858,02838109,2523989
151859,18581928,328146
151860,92019399,524217
151861,01846359,369250
151862,05159822,2240567
151863,33828139,2317999
151864,18581928,162648
151865,67821984,2291189
151866,92019399,37121
151867,92019399,984181
151868,06230932,2513604
151869,18539217,2437117
151870,02838109,30835
151871,06230932,1633355
151872,01846359,2902480
151873,67821984,1518237
151874,67821984,1153046
151875,18539217,2069987
151876,67821984,52825
151877,05159822,308857
151878,33828139,2928075
151879,92019399,1515174
151880,18539217,1467757
151881,02838109,2136880
151882,06230932,953299
151883,9831829,1248999
151884,9831829,2448411
151885,06230932,2103945
151886,18581928,2817607
151887,01846359,2669481
151888,92019399,2800195
151889,01846359,690635
151890,92019399,494130
151891,06230932,1772145
151892,92019399,2138504
151893,67821984,1507461
151894,18539217,2098836
151895,9831829,2462695
151896,67821984,2471927
151897,18539217,175995
151898,33828139,2509322
151899,18581928,2422632
151900,06230932,74227
151901,67821984,1032154
151902,9831829,2142015
151903,18581928,2217158
151904,33828139,261731
151905,18581928,876759
151906,02838109,549155
151907,33828139,1933345
151908,67821984,677848
151909,18539217,2436665
151910,33828139,2347010
151911,18539217,1626853
151912,9831829,2543005
151913,92019399,874565
151914,9831829,144416
151915,9831829,1274052
151916,9831829,906428
151917,02838109,678337
151918,06230932,2993655
151919,33828139,623168
151920,06230932,522053
151921,05159822,290986
151922,18539217,994117
151923,06230932,881363
151924,02838109,545589
151925,18581928,625119
151926,01846359,1923315
151927,01846359,1074133
151928,06230932,849979
151929,01846359,531522
151930,06230932,2651839
151931,18539217,2005522
151932,67821984,1825460
151933,9831829,2983859
151934,06230932,2975513
151935,18539217,2630579
151936,18539217,1895326
151937,02838109,868662
151938,06230932,1755281
151939,01846359,2303261
151940,9831829,2771157
151941,92019399,1929426
151942,33828139,2566332
151943,67821984,1413423
151944,33828139,1864023
151945,01846359,1579623
151946,06230932,2812716
151947,92019399,1304456
151948,02838109,1123765
151949,9831829,2243056
151950,92019399,1891894
151951,18539217,2510065
151952,05159822,1447118
151953,18539217,2569810
151954,18539217,2283805
151955,67821984,2302789
151956,06230932,159943
151957,05159822,2365603
151958,02838109,1032648
151959,18539217,1938764
151960,02838109,369950
151961,18539217,458037
151962,33828139,45623
151963,67821984,2512023
151964,01846359,2959143
151965,18539217,2190149
151966,01846359,1995333
151967,18581928,1901659
151968,18581928,827004
151969,18539217,703250
151970,01846359,752738
151971,9831829,2990731
151972,33828139,195899
151973,06230932,2969496
151974,67821984,1915923
151975,02838109,1854444
151976,02838109,346322
151977,33828139,1495949
151978,9831829,1373754
151979,05159822,350667
151980,18581928,1366128
151981,18581928,2185215
151982,02838109,2457515
151983,9831829,2385835
151984,67821984,2167534
151985,02838109,1829823
151986,06230932,1689519
151987,18581928,1149981
151988,05159822,2476494
151989,9831829,2843771
151990,33828139,1009556
151991,18539217,1371788
151992,18581928,440060
151993,02838109,1925445
151994,9831829,2901378
151995,05159822,520532
151996,05159822,2962111
151997,06230932,574799
151998,33828139,2644693
151999,67821984,844384
152000,18539217,326841
152001,18581928,1041807
152002,33828139,1133379
152003,06230932,2767697
152004,33828139,854351
152005,18581928,2313132
152006,01846359,2658060
152007,05159822,637286
152008,9831829,1359249
152009,33828139,1736526
152010,92019399,2755165
152011,05159822,1179888
152012,9831829,781432
152013,18539217,2322646
152014,92019399,553254
152015,92019399,2141909
152016,67821984,1278391
152017,18581928,438276
152018,06230932,1440216
152019,18539217,806419
152020,92019399,2880063
152021,33828139,879560
152022,05159822,593016
152023,02838109,1754624
152024,92019399,206931
152025,18581928,720020
152026,92019399,1530454
152027,9831829,2181105
152028,33828139,2406344
152029,9831829,32300
152030,33828139,1107521
152031,05159822,2866318
152032,92019399,1644927
152033,06230932,2838786
152034,02838109,1971229
152035,18539217,1001732
152036,9831829,2673072
152037,33828139,1944348
152038,18581928,2311290
152039,33828139,1015459
152040,92019399,2293335
152041,02838109,-17547
152042,05159822,474519
152043,33828139,105882
152044,05159822,2575621
152045,01846359,1238260
152046,9831829,2054371
152047,06230932,2464356
152048,67821984,566068
152049,05159822,1400909
152050,02838109,549556
152051,18539217,1186013
152052,92019399,573724
152053,9831829,1481812
152054,92019399,520963
152055,02838109,14671
152056,02838109,1617256
152057,18581928,2208470
152058,02838109,589956
152059,9831829,812244
152060,92019399,2923849
152061,06230932,2707520
152062,92019399,494346
152063,92019399,1869080
152064,33828139,1446983
152065,05159822,545033
152066,92019399,214903
152067,02838109,2179698
152068,01846359,2266607
152069,02838109,1417973
152070,06230932,2028475
152071,01846359,1098011
152072,18581928,1687988
152073,06230932,1304724
152074,92019399,617909
152075,05159822,397477
152076,05159822,2221094
152077,18581928,2328180
152078,01846359,261016
152079,06230932,69681
152080,06230932,2081670
152081,18539217,2826158
152082,01846359,1973172
152083,92019399,1639990
152084,33828139,1940242
152085,92019399,1854416
152086,67821984,-5016
152087,33828139,1670198
152088,92019399,1376839
152089,33828139,2448898
152090,67821984,973304
152091,9831829,573199
152092,05159822,2010364
152093,05159822,95025
152094,05159822,846448
152095,67821984,1437905
152096,05159822,105313
152097,9831829,295399
152098,67821984,2888052
152099,02838109,2539064
152100,92019399,514284
152101,05159822,2441065
152102,01846359,860957
152103,67821984,2191924
152104,18581928,827969
152105,18539217,1464056
152106,02838109,498109
152107,33828139,2121120
152108,92019399,357199
152109,92019399,389413
152110,05159822,2864159
152111,92019399,1456357
152112,18539217,1988726
152113,92019399,751665
152114,92019399,792180
152115,33828139,14206
152116,05159822,1994408
152117,06230932,1213828
152118,92019399,618655
152119,33828139,2935472
152120,67821984,1413314
152121,92019399,2010034
152122,02838109,708846
152123,92019399,1011766
152124,18539217,271101
152125,01846359,632022
152126,92019399,2264991
152127,01846359,46482
152128,18539217,2681965
152129,18539217,415642
152130,05159822,2749486
152131,92019399,2697411
152132,18539217,771320
152133,18581928,130693
152134,9831829,915861
152135,18581928,1398679
152136,33828139,-9104
152137,33828139,1041415
152138,06230932,1253846
152139,06230932,685113
152140,18539217,1784742
152141,92019399,1783204
152142,92019399,988375
152143,06230932,2049486
152144,9831829,1864099
152145,33828139,2938309
152146,01846359,887059
152147,06230932,1582393
152148,67821984,2345488
152149,01846359,148326
152150,9831829,446517
152151,01846359,1620851
152152,06230932,2627364
152153,9831829,913897
152154,92019399,1836731
152155,02838109,1125491
152156,33828139,2540662
152157,18581928,1789826
152158,05159822,1005906
152159,18539217,2950424
152160,67821984,1559637
152161,18539217,1991827
152162,06230932,1513079
152163,01846359,1739581
152164,02838109,1769188
152165,06230932,1351919
152166,67821984,757924
152167,92019399,646962
152168,18581928,1952919
152169,05159822,442757
152170,67821984,123017
152171,06230932,2301833
152172,01846359,1140151
152173,9831829,2595329
152174,18539217,2272752
152175,18581928,827823
152176,05159822,422048
152177,9831829,2755140
152178,18539217,2470391
152179,06230932,414276
152180,05159822,144816
152181,9831829,1458091
152182,06230932,2738184
152183,18539217,2156026
152184,9831829,2411832
152185,92019399,2826634
152186,18539217,111958
152187,06230932,1207349
152188,18581928,2484469
152189,01846359,1542333
152190,9831829,2391747
152191,67821984,1781154
152192,01846359,81176
152193,06230932,700681
152194,9831829,2334268
152195,01846359,1396189
152196,33828139,2765483
152197,18581928,2629291
152198,02838109,1754026
152199,33828139,1197143
152200,67821984,2431211
152201,02838109,249569
152202,01846359,1959788
152203,05159822,1548018
152204,33828139,33947
152205,05159822,1194058
152206,18539217,1212147
152207,9831829,1800339
152208,05159822,901689
152209,33828139,20630
152210,92019399,1612221
152211,9831829,2517011
152212,18539217,1830289
152213,33828139,1249217
152214,33828139,1327152
152215,18581928,2531840
152216,02838109,447942
152217,05159822,2660954
152218,67821984,2112765
152219,67821984,2015044
152220,92019399,2501482
152221,02838109,768114
152222,02838109,1575827
152223,18539217,370424
152224,67821984,1903667
152225,18539217,470470
152226,9831829,872559
152227,33828139,1611357
152228,67821984,1932590
152229,67821984,747286
152230,05159822,346054
152231,9831829,493085
152232,18581928,2280109
152233,18581928,1014113
152234,9831829,358439
152235,02838109,2581187
152236,33828139,106835
152237,33828139,2972566
152238,06230932,134257
152239,9831829,441228
152240,67821984,2208560
152241,01846359,243753
152242,9831829,2671841
152243,33828139,2697370
152244,18581928,36220
152245,02838109,138280
152246,01846359,1235151
152247,06230932,2481633
152248,18581928,617348
152249,33828139,2430772
152250,9831829,1306506
152252,01846359,2507404
152253,05159822,1412922
152254,06230932,437483
152255,02838109,836169
152256,67821984,1790871
152257,9831829,315007
152258,01846359,2715535
152259,01846359,129154
152260,05159822,271200
152261,01846359,1627913
152262,01846359,2887694
152263,05159822,1709836
152264,92019399,642040
152265,33828139,1838961
152266,02838109,1796723
152267,06230932,1065179
152268,06230932,867286
152269,18539217,286434
152270,92019399,317640
152271,92019399,1713797
152272,33828139,2456030
152273,05159822,2855122
152274,92019399,2511284
152275,02838109,750408
152276,9831829,2868885
152277,02838109,1117336
152278,18581928,2101520
152279,06230932,2322205
152280,18581928,2139797
152281,18581928,373655
152282,9831829,1925713
152283,33828139,2512822
152284,18581928,755059
152285,33828139,2386864
152286,01846359,987953
152287,67821984,2328963
152288,67821984,1398086
152289,02838109,224011
152290,18581928,896327
152291,33828139,2236716
152292,18581928,2210409
152293,06230932,2836487
152294,01846359,2622292
152295,18581928,2649467
152296,33828139,69295
152297,18539217,1514043
152298,33828139,1618128
152299,02838109,998680
152300,67821984,2469174
152301,92019399,1453976
152302,92019399,562958
152303,01846359,793003
152304,02838109,103488
152305,05159822,350852
152306,67821984,896378
152307,06230932,1585563
152308,33828139,2361047
152309,92019399,2494531
152310,06230932,634578
152311,06230932,1774391
152312,33828139,1099399
152313,9831829,2316650
152314,92019399,2986769
152315,06230932,2776170
152316,02838109,2111435
152317,33828139,2346521
152318,06230932,1917447
152319,06230932,351870
152320,18539217,1979150
152321,18581928,2597300
152322,67821984,1913779
152323,67821984,695148
152324,18539217,2328188
152325,9831829,2331727
152326,9831829,2572043
152327,92019399,2178443
152328,67821984,1625672
152329,02838109,389890
152330,33828139,1458928
152331,92019399,2601967
152332,18539217,1003024
152333,18581928,1373127
152334,33828139,2521934
152335,06230932,639507
152336,05159822,2218373
152337,18539217,2880001
152338,9831829,706417
152339,06230932,2428241
152340,67821984,497543
152341,67821984,2905784
152342,02838109,319898
152343,05159822,1506728
152344,18539217,1758924
152345,05159822,1200006
152346,18539217,954732
152347,02838109,2077441
152348,67821984,1659470
152349,9831829,1201843
152350,05159822,1396112
152351,05159822,2872770
152352,9831829,2686369
152353,92019399,1507321
152354,05159822,1966276
152355,9831829,2977492
152356,18581928,1589703
152357,01846359,1529621
152358,67821984,1649807
152359,02838109,1172096
152360,18539217,577136
152361,18539217,1343626
152362,92019399,2088331
152363,33828139,2047448
152364,18539217,2607216
152365,18581928,2241811
152366,05159822,2972004
152367,01846359,2309486
152368,01846359,2768323
152369,92019399,2838238
152370,02838109,1362314
152371,01846359,637688
152372,18581928,2416836
152373,9831829,1753523
152374,9831829,2356750
152375,92019399,223630
152376,05159822,141905
152377,06230932,1579494
152378,18581928,2625452
152379,33828139,2045330
152380,18539217,115493
152381,05159822,1826630
152382,33828139,2573165
152383,01846359,2590187
152384,02838109,2816902
152385,06230932,75519
152386,06230932,1399443
152387,05159822,778034
152388,9831829,315732
152389,02838109,2672498
152390,92019399,1672624
152391,18539217,937840
152392,92019399,1180546
152393,9831829,2554278
152394,67821984,1911526
152395,33828139,835880
152396,18581928,1611099
152397,01846359,172740
152398,05159822,666853
152399,67821984,2493046
152400,9831829,1027649
152401,33828139,2786211
152402,67821984,887010
152403,92019399,1910838
152404,18581928,286749
152405,33828139,578320
152406,06230932,1130197
152407,18539217,375054
152408,92019399,2994914
152409,05159822,88246
152410,33828139,2555557
152411,02838109,1409410
152412,02838109,2582884
152413,05159822,1972004
152414,18539217,1053483
152415,92019399,996396
152416,02838109,1342157
152417,92019399,436403
152418,18539217,724773
152419,01846359,2389094
152420,05159822,2631798
152421,02838109,2823462
152422,92019399,431721
152423,02838109,1524803
152424,92019399,2978977
152425,05159822,1225462
152426,9831829,2094887
152427,92019399,1556966
152428,18539217,211855
152429,67821984,2373677
152430,92019399,2395278
152431,06230932,2867457
152432,67821984,727677
152433,01846359,1355783
152434,33828139,2460853
152435,33828139,64413
152436,9831829,2129001
152437,9831829,113577
152438,18539217,76283
152439,9831829,1603143
152440,67821984,1292666
152441,92019399,2640776
152442,67821984,2833908
152443,67821984,2014757
152444,9831829,1425549
152445,92019399,2442285
152446,18581928,542637
152447,06230932,1290186
152448,18581928,435025
152449,18581928,332220
152450,67821984,596426
152451,92019399,1583383
152452,33828139,2044226
152453,67821984,514329
152454,02838109,1315535
152455,18539217,2770143
152456,05159822,857430
152457,06230932,1380430
152458,92019399,2037916
152459,05159822,968946
152460,33828139,2550908
152461,18581928,2669912
152462,05159822,484221
152463,18581928,1763495
152464,67821984,645918
152465,01846359,2504494
152466,02838109,1175146
152467,05159822,2866250
152468,33828139,1403483
152469,18581928,1903088
152470,02838109,929607
152471,67821984,103973
152472,06230932,321504
152473,01846359,2654473
152474,67821984,2774250
152475,06230932,2393692
152476,67821984,951879
152477,9831829,1861040
152478,92019399,775301
152479,02838109,627594
152480,06230932,1248868
152481,18581928,2500996
152482,67821984,1159963
152483,18539217,2869255
152484,18581928,1406382
152485,18581928,1644619
152486,02838109,1671066
152487,18581928,2527716
152488,9831829,287626
152489,33828139,780691
152490,92019399,1380489
152491,33828139,2777197
152492,18539217,1246159
152493,33828139,2247590
152494,02838109,2760907
152495,01846359,2319731
152496,33828139,855016
152497,02838109,2004245
152498,01846359,2491558
152499,18581928,740977
152500,01846359,1320805
152501,06230932,6056
152502,92019399,2794461
152503,33828139,2315685
152504,02838109,2206859
152505,67821984,845267
152506,18539217,1596608
152507,18581928,1544263
152508,92019399,2747650
152509,92019399,795332
152510,02838109,1688406
152511,06230932,2677346
152512,18581928,38628
152513,9831829,221666
152514,02838109,328717
152515,67821984,669312
152516,06230932,1749685
152517,06230932,2048904
152518,18581928,97333
152519,9831829,1028006
152520,18581928,1075186
152521,05159822,829516
152522,18581928,317243
152523,92019399,2002917
152524,92019399,1003661
152525,01846359,1661947
152526,02838109,1545996
152527,02838109,2422195
152528,67821984,2812250
152529,01846359,2323063
152530,02838109,492720
152531,67821984,2061208
152532,33828139,2803406
152533,06230932,2368312
152534,67821984,2514111
152535,18581928,2982178
152536,67821984,962965
152537,01846359,2408257
152538,67821984,161075
152539,18581928,1629305
152540,9831829,1417107
152541,18539217,888881
152542,18581928,2814235
152543,9831829,976651
152544,06230932,959105
152545,67821984,2180561
152546,18581928,882473
152547,9831829,2852981
152548,67821984,364464
152549,05159822,2889053
152550,01846359,2204395
152551,06230932,1464749
152552,33828139,2428658
152553,02838109,1149373
152554,05159822,882562
152555,92019399,2643171
152556,05159822,315891
152557,18581928,1555234
152558,06230932,568867
152559,67821984,1625944
152560,01846359,2477258
152561,01846359,1664949
152562,05159822,1433195
152563,05159822,2619435
152564,02838109,735292
152565,67821984,2560079
152566,18539217,837907
152567,06230932,756498
152568,92019399,2768965
152569,06230932,2203314
152570,05159822,1104564
152571,92019399,2794787
152572,05159822,1177726
152573,01846359,1776313
152574,01846359,2977691
152575,05159822,1913453
152576,01846359,509131
152577,67821984,2230323
152578,06230932,397412
152579,02838109,919792
152580,92019399,1416114
152581,9831829,93851
152582,9831829,1513510
152583,33828139,1464312
152584,06230932,2621892
152585,18581928,1548045
152586,67821984,2960406
152587,06230932,155945
152588,92019399,2912205
152589,92019399,1081759
152590,01846359,2268135
152591,9831829,361630
152592,05159822,1253568
152593,18581928,290889
152594,33828139,1849539
152595,67821984,799375
152596,92019399,919726
152597,33828139,1078502
152598,67821984,824068
152599,9831829,1727860
152600,01846359,1619826
152601,9831829,106331
152602,92019399,847289
152603,06230932,1258859
152604,67821984,1702423
152605,18539217,57814
152606,18539217,1141170
152607,02838109,2673091
152608,67821984,1429721
152609,18581928,333253
152610,92019399,1189390
152611,05159822,763843
