ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
201301,02838109,316470
201302,92019399,2548119
201303,67821984,1538578
201304,18539217,1631120
201305,18581928,2398906
201306,05159822,1830217
201307,18581928,2208142
201308,01846359,259795
201309,01846359,861308
201310,18581928,2070685
201311,01846359,388774
201312,01846359,2803471
201313,01846359,2359058
201314,18581928,2338431
201315,18539217,1426144
201316,92019399,1250202
201317,92019399,1684607
201318,01846359,383340
201319,33828139,1076641
201320,18581928,186461
201321,18539217,694740
201322,9831829,2935077
201323,06230932,718896
201324,18539217,1225119
201325,05159822,412161
201326,06230932,1855913
201327,02838109,2686095
201328,05159822,43534
201329,05159822,2318258
201330,18581928,2868168
201331,02838109,1914196
201332,67821984,2204329
201333,67821984,1126412
201334,06230932,1256230
201335,9831829,1562016
201336,06230932,-11851
201337,18539217,2483852
201338,9831829,2521575
201339,33828139,2833313
201340,18581928,130773
201341,33828139,2136295
201342,33828139,2084451
201343,06230932,2906677
201344,01846359,1536513
201345,18581928,427110
201346,18539217,2652225
201347,67821984,1041349
201348,18581928,626491
201349,06230932,1024456
201350,9831829,2715007
201351,18539217,914667
201352,02838109,235238
201353,33828139,2187693
201354,67821984,1436594
201355,67821984,1624954
201356,33828139,2140364
201357,18539217,960642
201358,02838109,1292604
201359,67821984,1256056
201360,01846359,47869
201361,18539217,1416667
201362,92019399,1350298
201363,92019399,1029862
201364,67821984,335603
201365,18581928,1747780
201366,06230932,2175738
201367,02838109,535817
201368,18581928,2667277
201369,18581928,2173802
201370,05159822,2542496
201371,67821984,1138930
201372,33828139,406373
201373,01846359,1385686
201374,05159822,2469590
201375,33828139,1150872
201376,05159822,1346053
201377,06230932,1817088
201378,9831829,527487
201379,18581928,1333803
201380,92019399,117996
201381,18539217,2718383
201382,92019399,1764674
201383,92019399,2239131
201384,9831829,286547
201385,9831829,1852516
201386,18581928,2872230
201387,67821984,1364172
201388,02838109,1238691
201389,18539217,2929142
201390,67821984,1684192
201391,02838109,166156
201392,18539217,2605025
201393,02838109,1946983
201394,06230932,1583428
201395,02838109,2169100
201396,06230932,962813
201397,06230932,565145
201398,05159822,1360098
201399,18539217,1420576
201400,18581928,1854314
201401,18581928,1633592
201402,02838109,2952452
201403,33828139,2535995
201404,02838109,651020
201405,02838109,1436543
201406,02838109,2995373
201407,9831829,124200
201408,92019399,1332162
201409,18581928,398152
201410,01846359,1453467
201411,33828139,885245
201412,92019399,2815560
201413,18581928,127257
201414,02838109,1812570
201415,33828139,2697404
201416,05159822,1957066
201417,06230932,1364473
201418,33828139,182628
201419,02838109,2480296
201420,18539217,870804
201421,01846359,2170078
201422,67821984,1897229
201423,05159822,2646223
201424,06230932,2879567
201425,06230932,2324029
201426,05159822,472692
201427,05159822,1194946
201428,06230932,854513
201429,92019399,314351
201430,67821984,1701668
201431,18539217,1280959
201432,05159822,2142250
201433,33828139,1931546
201434,67821984,2588961
201435,67821984,578263
201436,67821984,1137373
201437,06230932,2043038
201438,05159822,1323765
201439,67821984,1892141
201440,18539217,1584428
201441,92019399,717653
201442,18581928,1203288
201443,01846359,1881536
201444,18539217,2684551
201445,9831829,1791840
201446,18539217,2655492
201447,18581928,2015457
201448,06230932,1698563
201449,92019399,2018157
201450,9831829,881065
201451,06230932,2267763
201452,02838109,1470081
201453,06230932,2837068
201454,18581928,2372435
201455,02838109,331788
201456,18581928,1400506
201457,18539217,2405927
201458,18581928,1050917
201459,01846359,1817127
201460,01846359,870196
201461,33828139,1621009
201462,02838109,682522
201463,33828139,1982334
201464,18539217,104891
201465,02838109,2864523
201466,9831829,1165506
201467,18581928,2620303
201468,01846359,1831417
201469,92019399,2704449
201470,18539217,688541
201471,02838109,2990045
201472,02838109,953756
201473,9831829,355682
201474,02838109,713134
201475,18581928,2755371
201476,05159822,920682
201477,9831829,2685107
201478,18581928,924156
201479,92019399,1308625
201480,33828139,1332249
201481,02838109,2915027
201482,01846359,2564429
201483,05159822,1958689
201484,9831829,1190533
201485,18581928,544741
201486,06230932,1127563
201487,92019399,2529019
201488,02838109,2364962
201489,06230932,467418
201490,06230932,5405
201491,05159822,2938595
201492,05159822,332800
201493,02838109,2109294
201494,05159822,2292328
201495,9831829,2267719
201496,9831829,1222632
201497,92019399,1451742
201498,67821984,2971180
201499,67821984,1679947
201500,92019399,1883546
201501,18581928,840457
201502,9831829,1816389
201503,01846359,728420
201504,9831829,2685880
201505,18581928,1912749
201506,67821984,1155905
201507,18539217,2344219
201508,67821984,1723085
201509,06230932,1761411
201510,33828139,2715013
201511,92019399,564221
201512,67821984,1989088
201513,06230932,2356015
201514,01846359,1807008
201515,67821984,2337994
201516,06230932,1668492
201517,9831829,1550626
201518,18581928,1270218
201519,18539217,456400
201520,18581928,2207021
201521,18539217,203048
201522,92019399,2320955
201523,01846359,2796475
201524,18581928,1916902
201525,01846359,1351191
201526,67821984,-7031
201527,67821984,1473557
201528,9831829,1456663
201529,67821984,648933
201530,01846359,1571339
201531,67821984,958250
201532,67821984,949979
201533,18539217,1718472
201534,05159822,2095280
201535,05159822,2458819
201536,67821984,1705110
201537,33828139,2103378
201538,18581928,1227789
201539,02838109,1582764
201540,92019399,1003317
201541,02838109,1549806
201542,92019399,930370
201543,18581928,1495934
201544,05159822,2576023
201545,06230932,854468
201546,01846359,459790
201547,33828139,2543782
201548,18581928,2768113
201549,18581928,2773545
201550,06230932,1793318
201551,92019399,2709799
201552,18581928,2241371
201553,06230932,142697
201554,02838109,1062564
201555,06230932,27394
201556,18539217,22616
201557,06230932,488097
201558,92019399,1608450
201559,92019399,2949633
201560,18539217,910470
201561,18581928,1628176
201562,67821984,1441257
201563,18539217,616713
201564,06230932,2897533
201565,33828139,2135833
201566,01846359,1556016
201567,67821984,1362025
201568,18581928,752044
201569,06230932,1732068
201570,33828139,1705413
201571,9831829,1618155
201572,67821984,2750227
201573,67821984,1611053
201574,06230932,414584
201575,01846359,1110202
201576,67821984,858437
201577,02838109,2609475
201578,01846359,488745
201579,18539217,2224131
201580,05159822,114188
201581,67821984,1731821
201582,18539217,1089017
201583,33828139,1881984
201584,9831829,1896914
201585,02838109,2185863
201586,05159822,2188637
201587,33828139,1545718
201588,05159822,241537
201589,9831829,1400475
201590,67821984,2486076
201591,01846359,1278237
201592,18539217,411233
201593,9831829,2230199
201594,01846359,989194
201595,92019399,1511285
201596,05159822,2167191
201597,01846359,905592
201598,67821984,2527427
201599,67821984,2577460
201600,05159822,1622333
201601,18539217,2930782
201602,9831829,-7309
201603,33828139,1012494
201604,92019399,1877880
201605,18539217,2875140
201606,18581928,931171
201607,02838109,139598
201608,05159822,2960199
201609,33828139,1805545
201610,9831829,1329958
201611,33828139,1375688
201612,92019399,2137157
201613,92019399,283410
201614,18539217,1578183
201615,06230932,1990531
201616,92019399,1397779
201617,18581928,2160477
201618,9831829,2903052
201619,67821984,629876
201620,06230932,2480658
201621,18539217,2253798
201622,06230932,26246
201623,33828139,119420
201624,18539217,2748970
201625,05159822,926175
201626,18581928,2844487
201627,06230932,1340998
201628,67821984,1135234
201629,9831829,720124
201630,06230932,924578
201631,18539217,1926994
201632,18539217,1964330
201633,01846359,888783
201634,05159822,521095
201635,33828139,1253008
201636,01846359,1850262
201637,67821984,2162948
201638,02838109,2274006
201639,01846359,2490424
201640,18581928,920426
201641,18539217,1007514
201642,05159822,1129308
201643,33828139,1235531
201644,06230932,2956680
201645,01846359,2611022
201646,06230932,144016
201647,05159822,2545441
201648,06230932,800497
201649,18539217,1493877
201650,67821984,152720
201651,05159822,675774
201652,18581928,1481793
201653,02838109,1054985
201654,92019399,1735578
201655,33828139,1075318
201656,18539217,2093814
201657,92019399,140716
201658,18539217,2394977
201659,18581928,928655
201660,05159822,767968
201661,05159822,340280
201662,01846359,2626254
201663,67821984,2734680
201664,06230932,1935455
201665,05159822,1617553
201666,18539217,591760
201667,18581928,2966021
201668,06230932,903368
201669,02838109,1917103
201670,02838109,1878858
201671,33828139,920309
201672,9831829,2026943
201673,05159822,465357
201674,67821984,1446430
201675,06230932,104527
201676,05159822,2682383
201677,18581928,2771554
201678,01846359,561552
201679,9831829,2485314
201680,01846359,2825393
201681,9831829,562356
201682,92019399,2187942
201683,67821984,2456444
201684,18539217,1440908
201685,92019399,2049676
201686,18539217,1387435
201687,05159822,591017
201688,92019399,2539181
201689,9831829,1835338
201690,33828139,2620590
201691,18539217,1609689
201692,33828139,1331411
201693,9831829,2459436
201694,02838109,579929
201695,18581928,301429
201696,92019399,2487430
201697,9831829,2383270
201698,18539217,1915327
201699,92019399,2846285
201700,05159822,1999424
201701,9831829,1151517
201702,33828139,943748
201703,67821984,2649585
201704,18539217,2279637
201705,18581928,149071
201706,33828139,2213396
201707,67821984,2282077
201708,33828139,2498814
201709,01846359,1624012
201710,9831829,750850
201711,18539217,2432256
201712,01846359,1765545
201713,18539217,404589
201714,18581928,52162
201715,06230932,264107
201716,9831829,2670262
201717,18539217,165834
201718,9831829,2456242
201719,92019399,275902
201720,67821984,21718
201721,18581928,127292
201722,02838109,1472473
201723,06230932,1523487
201724,67821984,1215324
201725,9831829,765789
201726,9831829,363934
201727,06230932,2630262
201728,06230932,2718454
201729,01846359,2753928
201730,02838109,795139
201731,18581928,2135659
201732,01846359,1212992
201733,18581928,2257015
201734,9831829,10822
201735,9831829,963244
201736,92019399,1204037
201737,67821984,2227283
201738,18539217,2609099
201739,33828139,368641
201740,18581928,660061
201741,06230932,2190767
201742,06230932,1841896
201743,06230932,2792705
201744,33828139,2024429
201745,67821984,1000404
201746,33828139,1385930
201747,9831829,1206902
201748,92019399,482626
201749,02838109,559367
201750,18539217,216645
201751,18581928,306706
201752,67821984,2591386
201753,92019399,329661
201754,33828139,2467628
201755,18539217,647482
201756,9831829,2491531
201757,33828139,2138041
201758,01846359,369183
201759,06230932,1382663
201760,05159822,2851766
201761,33828139,735307
201762,06230932,1268723
201763,18581928,177520
201764,92019399,2389464
201765,02838109,574631
201766,33828139,469084
201767,92019399,285141
201768,18581928,382932
201769,9831829,2846164
201770,01846359,2369252
201771,67821984,307331
201772,06230932,1107305
201773,01846359,2045187
201774,05159822,2527658
201775,67821984,2361860
201776,18581928,442402
201777,9831829,126393
201778,67821984,225709
201779,18539217,2587491
201780,67821984,74186
201781,02838109,2591000
201782,33828139,610965
201783,9831829,2012979
201784,18581928,662437
201785,05159822,685548
201786,9831829,2288970
201787,05159822,211858
201788,18539217,1619204
201789,18539217,897620
201790,18581928,513104
201791,18581928,2077374
201792,92019399,2443006
201793,05159822,1504750
201794,02838109,236183
201795,33828139,2234084
201796,01846359,1393863
201797,18581928,2650137
201798,18581928,1271981
201799,02838109,2451502
201800,01846359,2825067
201801,01846359,2910608
201802,33828139,855310
201803,05159822,2913
201804,02838109,574881
201805,01846359,1374598
201806,05159822,2605433
201807,01846359,1085751
201808,06230932,2701887
201809,18581928,1717825
201810,67821984,438512
201811,01846359,1635652
201812,33828139,808087
201813,02838109,2581141
201814,01846359,1853527
201815,92019399,2250155
201816,06230932,283632
201817,02838109,2631962
201818,01846359,1577748
201819,67821984,2213096
201820,67821984,910424
201821,33828139,1468611
201822,33828139,678394
201823,05159822,1540591
201824,18539217,784234
201825,18539217,1059831
201826,18539217,1121918
201827,18539217,657589
201828,33828139,706063
201829,05159822,2505687
201830,18581928,2677436
201831,18539217,36319
201832,01846359,1004641
201833,05159822,2556026
201834,33828139,522567
201835,33828139,1310988
201836,92019399,2310807
201837,06230932,1252036
201838,18581928,2320453
201839,02838109,2232787
201840,9831829,2845333
201841,01846359,1826674
201842,18539217,2469453
201843,18539217,1446651
201844,02838109,2321993
201845,67821984,2373508
201846,18539217,1922436
201847,9831829,2620058
201848,06230932,481416
201849,92019399,650525
201850,33828139,161000
201851,18581928,1302490
201852,67821984,2608
201853,06230932,1729942
201854,33828139,2385319
201855,67821984,308837
201856,18581928,1379781
201857,02838109,103871
201858,92019399,2974525
201859,92019399,1549556
201860,9831829,851282
201861,02838109,1623580
201862,01846359,2865096
201863,33828139,1697831
201864,01846359,1372281
201865,33828139,1658705
201866,67821984,216563
201867,18581928,2682373
201868,18539217,1555131
201869,33828139,1204112
201870,06230932,1661940
201871,06230932,2986725
201872,9831829,5605
201873,01846359,2309610
201874,02838109,2085956
201875,18539217,1272952
201876,01846359,1679703
201877,01846359,2674640
201878,01846359,2317617
201879,18539217,2128743
201880,02838109,732994
201881,92019399,1092952
201882,06230932,94674
201883,06230932,276812
201884,01846359,1218623
201885,02838109,2280456
201886,9831829,1340881
201887,92019399,2732549
201888,67821984,2201959
201889,06230932,2019568
201890,33828139,1010758
201891,67821984,2872248
201892,02838109,2662387
201893,02838109,1358630
201894,01846359,1518867
201895,92019399,46318
201896,05159822,2066556
201897,18539217,2130221
201898,02838109,1665593
201899,02838109,2067054
201900,18581928,953207
201901,33828139,1630707
201902,01846359,216608
201903,02838109,876371
201904,18581928,1188804
201905,92019399,953656
201906,06230932,1603571
201907,18539217,14726
201908,01846359,465517
201909,9831829,923097
201910,18539217,2927049
201911,02838109,70590
201912,18539217,1407480
201913,05159822,2544294
201914,67821984,346655
201915,9831829,1256221
201916,18581928,1467065
201917,18539217,1695318
201918,18581928,1718063
201919,92019399,828956
201920,67821984,2688298
201921,9831829,2763179
201922,18539217,2572508
201923,02838109,1786862
201924,18581928,202789
201925,06230932,1968031
201926,02838109,421530
201927,92019399,2060363
201928,92019399,1725092
201929,9831829,2877511
201930,18581928,2756958
201931,67821984,1289983
201932,92019399,1611357
201933,06230932,1840942
201934,06230932,864819
201935,92019399,2830408
201936,18581928,2166505
201937,05159822,2628796
201938,67821984,1154243
201939,18581928,1543902
201940,92019399,1158483
201941,9831829,2879804
201942,92019399,174940
201943,18539217,580267
201944,67821984,2355136
201945,33828139,303716
201946,9831829,2330594
201947,18581928,1715430
201948,02838109,1446724
201949,18581928,2043115
201950,18581928,533889
201951,9831829,1864682
201952,05159822,2926244
201953,92019399,273699
201954,9831829,478513
201955,67821984,2409429
201956,33828139,968122
201957,05159822,890351
201958,33828139,625675
201959,9831829,972431
201960,01846359,724056
201961,18539217,2292864
201962,06230932,483247
201963,05159822,912932
201964,92019399,2624323
201965,92019399,2379670
201966,67821984,2393388
201967,18539217,1267465
201968,06230932,2246272
201969,18539217,1577826
201970,92019399,611568
201971,06230932,2234676
201972,67821984,2829460
201973,67821984,2513365
201974,33828139,2248718
201975,92019399,2295836
201976,06230932,93195
201977,18581928,1892749
201978,06230932,1159761
201979,33828139,1599432
201980,06230932,1196997
201981,67821984,1614520
201982,67821984,1369632
201983,33828139,414098
201984,18581928,2453074
201985,33828139,19946
201986,05159822,2388068
201987,18581928,947713
201988,33828139,280464
201989,18539217,286271
201990,06230932,1970774
201991,01846359,2469771
201992,9831829,1734634
201993,18539217,2168480
201994,18539217,2732268
201995,06230932,2827362
201996,02838109,2875989
201997,18581928,2944624
201998,05159822,1483777
201999,33828139,1437400
202000,92019399,2655423
202001,02838109,1709806
202002,33828139,2478280
202003,9831829,700816
202004,92019399,478853
202005,01846359,823394
202006,18581928,588513
202007,67821984,2903930
202008,9831829,1515502
202009,18539217,2608467
202010,18539217,2697519
202011,18581928,1339957
202012,9831829,1931542
202013,18539217,1159967
202014,18581928,652576
202015,9831829,937600
202016,18539217,653319
202017,18539217,1671217
202018,05159822,2374600
202019,18539217,250604
202020,67821984,2214051
202021,67821984,990704
202022,92019399,2146119
202023,9831829,2022440
202024,9831829,2090959
202025,67821984,687317
202026,05159822,1091081
202027,06230932,2012277
202028,06230932,1531193
202029,01846359,712914
202030,18539217,86671
202031,92019399,1358246
202032,67821984,2623525
202033,33828139,2378136
202034,01846359,442881
202035,67821984,1325187
202036,18539217,2893539
202037,05159822,854932
202038,01846359,133371
202039,06230932,820249
202040,67821984,2640562
202041,92019399,2798487
202042,06230932,1596307
202043,01846359,1657772
202044,9831829,2207713
202045,67821984,688679
202046,92019399,1347922
202047,33828139,1892528
202048,02838109,1849703
202049,05159822,1245194
202050,01846359,516677
202051,06230932,137161
202052,01846359,1327172
202053,18581928,1795808
202054,06230932,1019788
202055,06230932,303652
202056,06230932,1440322
202057,06230932,990593
202058,06230932,1163804
202059,05159822,2823512
202060,92019399,2152380
202061,18581928,1197292
202062,02838109,1472075
202063,02838109,921058
202064,02838109,18660
202065,18581928,988728
202066,9831829,952375
202067,18539217,1862300
202068,02838109,1272705
202069,92019399,824646
202070,02838109,1289231
202071,18539217,2080480
202072,92019399,2888947
202073,02838109,2058416
202074,18539217,556951
202075,33828139,805191
202076,01846359,447702
202077,06230932,2992828
202078,02838109,5023
202079,33828139,234762
202080,02838109,1339834
202081,33828139,192510
202082,06230932,1421659
202083,9831829,1071098
202084,67821984,410301
202085,06230932,2831954
202086,67821984,771096
202087,9831829,2750310
202088,67821984,1865677
202089,33828139,2625411
202090,01846359,673932
202091,02838109,2799117
202092,67821984,2904761
202093,02838109,1646023
202094,92019399,2159775
202095,33828139,287608
202096,01846359,1094687
202097,01846359,221697
202098,33828139,221660
202099,18539217,175824
202100,18581928,2723827
202101,05159822,705660
202102,01846359,346455
202103,67821984,2645868
202104,67821984,2803569
202105,01846359,2164785
202106,67821984,2078059
202107,18581928,1214260
202108,92019399,4072
202109,06230932,1225805
202110,67821984,705889
202111,9831829,2045221
202112,67821984,1008136
202113,02838109,331845
202114,67821984,831726
202115,92019399,1437686
202116,01846359,1283739
202117,67821984,2579028
202118,92019399,2488393
202119,06230932,107315
202120,18581928,1162024
202121,33828139,1940071
202122,06230932,2546981
202123,06230932,2538410
202124,05159822,2946984
202125,67821984,657353
202126,05159822,2918610
202127,02838109,2544600
202128,67821984,928518
202129,05159822,2826995
202130,92019399,374844
202131,67821984,2917537
202132,06230932,285976
202133,18539217,902084
202134,18581928,1137792
202135,9831829,1077519
202136,92019399,61306
202137,06230932,21251
202138,9831829,1466253
202139,67821984,1175052
202140,67821984,2362040
202141,01846359,621851
202142,18539217,814463
202143,92019399,1765046
202144,67821984,246215
202145,02838109,172725
202146,33828139,2129825
202147,33828139,2841916
202148,05159822,596850
202149,33828139,2581303
202150,9831829,722171
202151,18539217,1118035
202152,92019399,1906757
202153,01846359,2306785
202154,05159822,2603762
202155,18539217,2353605
202156,67821984,2654247
202157,92019399,1604100
202158,18581928,2598681
202159,9831829,447103
202160,06230932,2162461
202161,18539217,2632348
202162,01846359,2245757
202163,67821984,1138378
202164,02838109,74436
202165,18539217,913992
202166,9831829,1385846
202167,33828139,2835260
202168,92019399,103744
202169,9831829,2526275
202170,18539217,1144077
202171,9831829,2772117
202172,06230932,2488955
202173,92019399,1473914
202174,02838109,177664
202175,67821984,180451
202176,9831829,1816803
202177,33828139,2151835
202178,33828139,2765200
202179,9831829,2615164
202180,01846359,2490395
202181,9831829,1477056
202182,18539217,1041625
202183,18539217,1679953
202184,33828139,2938159
202185,18581928,1446167
202186,9831829,198801
202187,18581928,2265560
202188,18581928,2041438
202189,9831829,763680
202190,9831829,2546771
202191,92019399,848070
202192,02838109,2129713
202193,05159822,1230401
202194,18539217,108305
202195,9831829,2421730
202196,92019399,2563883
202197,9831829,1511566
202198,18581928,2575180
202199,67821984,883160
202200,05159822,1351063
202201,18539217,356707
202202,18539217,1497178
202203,92019399,2068243
202204,9831829,802517
202205,18539217,2816373
202206,33828139,108821
202207,05159822,1836652
202208,18581928,603453
202209,33828139,805515
202210,92019399,1452656
202211,02838109,1259968
202212,02838109,80014
202213,33828139,850917
202214,02838109,1164879
202215,06230932,981917
202216,05159822,1912906
202217,92019399,947512
202218,67821984,1411047
202219,9831829,1212866
202220,02838109,1715684
202221,05159822,2214116
202222,9831829,1562028
202223,33828139,430105
202224,18539217,1879553
202225,92019399,19173
202226,02838109,1617016
202227,9831829,2882323
202228,05159822,2853520
202229,06230932,1020471
202230,18581928,1307451
202231,33828139,503324
202232,06230932,1815544
202233,01846359,2243035
202234,33828139,694295
202235,05159822,1542389
202236,06230932,667807
202237,67821984,89048
202238,01846359,35426
202239,33828139,2097020
202240,33828139,1679880
202241,01846359,20420
202242,18581928,361116
202243,9831829,247174
202244,05159822,847102
202245,06230932,2350901
202246,06230932,2929480
202247,18539217,182911
202248,02838109,52690
202249,9831829,1475953
202250,18539217,2072450
202251,05159822,1491016
202252,18539217,311209
202253,18581928,2541225
202254,18539217,956789
202255,18539217,636824
202256,18581928,416373
202257,01846359,529835
202258,18539217,2881794
202259,92019399,259370
202260,67821984,1086301
202261,18539217,2618763
202262,01846359,1459033
202263,33828139,1306012
202264,05159822,2471583
202265,67821984,622087
202266,67821984,1109842
202267,05159822,355012
202268,18539217,2233692
202269,9831829,1561152
202270,01846359,2965103
202271,06230932,1403316
202272,01846359,923308
202273,01846359,1550803
202274,18581928,2054919
202275,18539217,210310
202276,9831829,482976
202277,06230932,489765
202278,05159822,-2829
202279,02838109,2970672
202280,01846359,440051
202281,92019399,268013
202282,67821984,436207
202283,06230932,2537377
202284,06230932,2887099
202285,18581928,935211
202286,67821984,2774943
202287,05159822,1638412
202288,9831829,2881533
202289,33828139,1580950
202290,05159822,1494592
202291,02838109,797209
202292,02838109,2014927
202293,9831829,2924109
202294,92019399,283003
202295,9831829,2046951
202296,92019399,2362160
202297,9831829,1389307
202298,02838109,1149717
202299,18539217,1002250
202300,67821984,2540246
202301,18581928,715081
202302,33828139,2608076
202303,02838109,2272326
202304,01846359,2249182
202305,18539217,2486365
202306,67821984,482418
202307,67821984,1038077
202308,05159822,1819044
202309,01846359,825049
202310,33828139,505087
202311,02838109,147915
202312,33828139,1511605
202313,18539217,397529
202314,92019399,2951954
202315,18581928,2353973
202316,9831829,226814
202317,67821984,1546343
202318,18581928,719843
202319,06230932,2397020
202320,06230932,301960
202321,05159822,1122084
202322,9831829,2555395
202323,92019399,915559
202324,67821984,179937
202325,01846359,1403482
202326,01846359,2123752
202327,9831829,56247
202328,9831829,1616126
202329,18581928,501796
202330,06230932,2042835
202331,02838109,350985
202332,01846359,2213090
202333,92019399,556703
202334,67821984,305467
202335,02838109,1171260
202336,67821984,2590138
202337,9831829,1008145
202338,01846359,1144547
202339,06230932,2620017
202340,33828139,1771885
202341,33828139,124537
202342,02838109,127206
202343,06230932,1337224
202344,05159822,2501085
202345,18581928,209128
202346,92019399,752151
202347,18539217,963300
202348,02838109,1412452
202349,9831829,1936662
202350,18539217,685637
202351,06230932,1565510
202352,9831829,893092
202353,67821984,1317763
202354,01846359,462059
202355,05159822,1241676
202356,05159822,234542
202357,05159822,886473
202358,18581928,523263
202359,67821984,1030308
202360,33828139,602744
202361,18581928,2401000
202362,67821984,1886202
202363,18581928,1211083
202364,02838109,1302969
202365,33828139,1315129
202366,9831829,2057117
202367,67821984,1067912
202368,01846359,2802614
202369,05159822,80606
202370,06230932,1469996
202371,67821984,2515073
202372,92019399,2942340
202373,02838109,1412673
202374,9831829,1744993
202375,33828139,1853645
202376,18539217,2538886
202377,18539217,822450
202378,06230932,354963
202379,02838109,2457123
202380,18539217,694638
202381,01846359,1086134
202382,92019399,2853017
202383,18539217,2125108
202384,18539217,2388738
202385,92019399,2143251
202386,18539217,706037
202387,92019399,1416368
202388,92019399,369704
202389,02838109,807803
202390,67821984,902853
202391,92019399,2695619
202392,33828139,1924561
202393,9831829,616788
202394,33828139,858306
202395,06230932,2349193
202396,01846359,1536186
202397,18539217,2690439
202398,05159822,1978928
202399,02838109,2189834
202400,02838109,2139478
202401,01846359,1247843
202402,18581928,2109460
202403,9831829,1196251
202404,05159822,2131148
202405,01846359,225260
202406,33828139,2186673
202407,33828139,-6810
202408,05159822,2798490
202409,18581928,492203
202410,18539217,502402
202411,02838109,475249
202412,06230932,2761371
202413,33828139,1035516
202414,67821984,2843970
202415,33828139,348068
202416,02838109,703747
202417,33828139,970094
202418,18581928,755053
202419,18539217,2467897
202420,92019399,2923564
202421,18581928,1194802
202422,05159822,2052693
202423,02838109,2883971
202424,67821984,2512690
202425,06230932,2789893
202426,06230932,2945946
202427,67821984,225704
202428,67821984,1024951
202429,06230932,918381
202430,18581928,2611649
202431,06230932,1068644
202432,02838109,2875561
202433,01846359,987993
202434,18581928,2504023
202435,18581928,2667956
202436,18581928,1010254
202437,67821984,775223
202438,67821984,641122
202439,33828139,1277508
202440,05159822,2853424
202441,9831829,2469996
202442,18581928,876743
202443,67821984,579380
202444,92019399,2462941
202445,33828139,891764
202446,9831829,1293819
202447,02838109,1207954
202448,67821984,1410641
202449,92019399,2738313
202450,18581928,584014
202451,33828139,699468
202452,05159822,2393637
202453,18539217,2624325
202454,02838109,2770032
202455,9831829,1347066
202456,18581928,429573
202457,05159822,2290421
202458,92019399,2496008
202459,9831829,681322
202460,05159822,230748
202461,18581928,2804253
202462,9831829,2727868
202463,06230932,413593
202464,05159822,335852
202465,05159822,157607
202466,06230932,1939354
202467,18581928,1696689
202468,02838109,1666474
202469,92019399,1464541
202470,33828139,1806929
202471,06230932,554788
202472,18539217,644712
202473,18581928,2781931
202474,18539217,109850
202475,06230932,1699688
202476,67821984,1329870
202477,06230932,2474136
202478,01846359,218667
202479,9831829,987811
202480,92019399,582640
202482,9831829,2052219
202483,9831829,67780
202484,9831829,2288280
202485,02838109,479882
202486,01846359,2666443
202487,02838109,2696995
202488,67821984,990444
202489,18539217,1152794
202490,02838109,41143
202491,9831829,2076586
202492,06230932,2951888
202493,18539217,1228441
202494,9831829,2533719
202495,33828139,2071889
202496,9831829,2704246
202497,05159822,496242
202498,92019399,378848
202499,33828139,2163819
202500,9831829,2311054
202501,9831829,2883517
202502,06230932,479618
202503,67821984,749053
202504,92019399,154897
202505,33828139,2967288
202506,67821984,457453
202507,9831829,479739
202508,01846359,1030290
202509,18539217,1219054
202510,67821984,41132
202511,92019399,82417
202512,92019399,2056504
202513,33828139,869076
202514,9831829,2559937
202515,33828139,2795231
202516,92019399,2300936
202517,18581928,2325361
202518,18539217,2490937
202519,67821984,2382696
202520,06230932,287784
202521,01846359,307893
202522,01846359,21826
202523,67821984,1574158
202524,06230932,480849
202525,18581928,925019
202526,67821984,2909239
202527,18539217,2921692
202528,05159822,313559
202529,67821984,190593
202530,06230932,1990994
202531,01846359,966549
202532,02838109,2980389
202533,18539217,26099
202534,01846359,135097
202535,9831829,942848
202536,33828139,2138781
202537,18539217,834528
202538,18539217,2112205
202539,9831829,1257962
202540,06230932,2800338
202541,01846359,410080
202542,67821984,2921102
202543,18581928,460435
202544,18539217,149553
202545,67821984,2172594
202546,33828139,1519017
202547,33828139,143419
202548,92019399,-2914
202549,06230932,671373
202550,33828139,1713390
202551,06230932,2979957
202552,92019399,1405028
202553,18539217,2675677
202554,67821984,2060596
202555,01846359,1769375
202556,05159822,712403
202557,18581928,1148405
202558,9831829,1618818
202559,18581928,1034581
202560,06230932,885603
202561,06230932,1054939
202562,18539217,203057
202563,06230932,2959730
202564,67821984,1103565
202565,67821984,2915722
202566,18539217,270045
202567,67821984,1675916
202568,18581928,2317481
202569,02838109,1944279
202570,18581928,2807503
202571,67821984,813366
202572,92019399,25840
202573,18539217,1068349
202574,18581928,2263649
202575,18539217,2583483
202576,05159822,1290637
202577,06230932,1843671
202578,01846359,913716
202579,18581928,2035304
202580,02838109,2764784
202581,92019399,2799541
202582,67821984,2239603
202583,9831829,1178956
202584,9831829,1386464
202585,18539217,1472457
202586,05159822,2926106
202587,01846359,886105
202588,67821984,1500207
202589,05159822,1159759
202590,18539217,287414
202591,67821984,2192724
202592,67821984,1072066
202593,92019399,1330469
202594,06230932,2219703
202595,02838109,2557828
202596,67821984,1418709
202597,18539217,2835937
202598,06230932,459863
202599,01846359,101490
202600,02838109,290022
202601,02838109,2217001
202602,18539217,69298
202603,9831829,1192089
202604,01846359,2304449
202605,33828139,1344748
202606,33828139,1886035
202607,01846359,809354
202608,33828139,1331733
