ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
171305,06230932,1541872
171306,92019399,98274
171307,33828139,2092438
171308,18539217,2250996
171309,18539217,2671304
171310,05159822,1389622
171311,18581928,761477
171312,02838109,617736
171313,67821984,1379098
171314,9831829,2347269
171315,18581928,1617568
171316,9831829,1762479
171317,18581928,2008290
171318,02838109,625887
171319,01846359,1155194
171320,18539217,579225
171321,18581928,1983481
171322,18539217,2237927
171323,92019399,26232
171324,02838109,380781
171325,67821984,1445811
171326,18539217,42717
171327,01846359,2065344
171328,02838109,2767722
171329,67821984,2315356
171330,92019399,1134382
171331,18581928,1950085
171332,18539217,231798
171333,92019399,1476581
171334,02838109,2080727
171335,33828139,2412132
171336,18581928,582667
171337,05159822,2483311
171338,33828139,846344
171339,01846359,1868856
171340,33828139,739690
171341,02838109,416487
171342,18581928,2521874
171343,33828139,1883517
171344,01846359,2164337
171345,18539217,1878539
171346,02838109,547877
171347,05159822,61417
171348,06230932,1311488
171349,92019399,2523965
171350,67821984,1929812
171351,05159822,1626744
171352,18539217,1340876
171353,06230932,1984334
171354,33828139,2850882
171355,02838109,1071888
171356,18539217,2333928
171357,02838109,2797927
171358,92019399,2192107
171359,33828139,2570462
171360,92019399,2313276
171361,02838109,2272887
171362,01846359,2834704
171363,18539217,840825
171364,18539217,1855399
171365,33828139,2819964
171366,02838109,900168
171367,33828139,1386221
171368,33828139,1061023
171369,05159822,537042
171370,06230932,84091
171371,92019399,1886890
171372,67821984,347507
171373,18581928,861150
171374,06230932,1412588
171375,33828139,2986364
171376,18539217,1436052
171377,33828139,781157
171378,01846359,2421701
171379,67821984,1814894
171380,05159822,1993977
171381,67821984,2407927
171382,05159822,2443340
171383,01846359,975639
171384,01846359,1982998
171385,67821984,220591
171386,9831829,907023
171387,05159822,234122
171388,05159822,1442785
171389,05159822,2227519
171390,05159822,1410793
171391,92019399,391894
171392,18581928,681292
171393,67821984,1306353
171394,33828139,2483042
171395,18539217,224757
171396,18581928,2518601
171397,18539217,1114860
171398,9831829,1460584
171399,9831829,1823969
171400,02838109,1290506
171401,67821984,1047086
171402,92019399,2229360
171403,33828139,2911250
171404,92019399,2696175
171405,01846359,2592335
171406,67821984,1516672
171407,18581928,1722169
171408,06230932,1313360
171409,02838109,1217366
171410,18539217,740499
171411,33828139,2130142
171412,33828139,40449
171413,67821984,1599682
171414,01846359,2994713
171415,18539217,1072741
171416,01846359,1715385
171417,92019399,1428279
171418,92019399,170463
171419,33828139,2199581
171420,06230932,1538043
171421,92019399,2161536
171422,92019399,1903144
171423,05159822,2200188
171424,18581928,1823136
171425,18539217,307079
171426,18539217,909514
171427,33828139,1556963
171428,9831829,2144288
171429,18539217,168794
171430,9831829,2000775
171431,67821984,2230904
171432,92019399,2851428
171433,67821984,443569
171434,05159822,1657529
171435,92019399,509073
171436,33828139,2195615
171437,06230932,53954
171438,18539217,2379986
171439,01846359,321392
171440,01846359,545570
171441,02838109,583360
171442,01846359,2289824
171443,9831829,1419773
171444,33828139,764056
171445,01846359,1277832
171446,33828139,2744385
171447,01846359,2956244
171448,33828139,-18827
171449,9831829,1157669
171450,18539217,1266080
171451,06230932,2534525
171452,01846359,1543391
171453,18581928,1525155
171454,01846359,1907751
171455,33828139,93340
171456,01846359,378461
171457,9831829,2784186
171458,01846359,748994
171459,06230932,480713
171460,01846359,121524
171461,05159822,426242
171462,33828139,237934
171463,02838109,2436284
171464,18539217,2808474
171465,18539217,2383235
171466,18581928,1671047
171467,01846359,1850539
171468,92019399,1821301
171469,06230932,1090545
171470,9831829,2959479
171471,05159822,2734657
171472,92019399,2378750
171473,9831829,55261
171474,05159822,603429
171475,92019399,740746
171476,02838109,674783
171477,9831829,623791
171478,18539217,2439723
171479,67821984,901126
171480,18539217,2779992
171481,67821984,592122
171482,33828139,1014379
171483,9831829,1127557
171484,01846359,1189549
171485,05159822,1314075
171486,92019399,736734
171487,06230932,1682208
171488,67821984,719292
171489,06230932,2009241
171490,01846359,2548151
171491,9831829,2905870
171492,33828139,193713
171493,02838109,407460
171494,33828139,470889
171495,06230932,88982
171496,18539217,363178
171497,92019399,672842
171498,18539217,900082
171499,18581928,2281136
171500,01846359,2832717
171501,9831829,1080598
171502,67821984,724647
171503,33828139,2013435
171504,05159822,1004800
171505,18539217,219892
171506,05159822,2168825
171507,92019399,2160078
171508,33828139,414363
171509,18539217,2004865
171510,06230932,191250
171511,9831829,133396
171512,33828139,1572677
171513,33828139,1991454
171514,67821984,1597113
171515,9831829,2600536
171516,9831829,2204761
171517,9831829,1989677
171518,33828139,1717782
171519,18539217,1689611
171520,92019399,420405
171521,18581928,822775
171522,05159822,2074896
171523,9831829,982145
171524,01846359,1739945
171525,33828139,1393987
171526,67821984,1363289
171527,67821984,1486282
171528,9831829,1414172
171529,06230932,2041846
171530,33828139,1779750
171531,18581928,2145546
171532,33828139,2845334
171533,18581928,693148
171534,18581928,368215
171535,33828139,1933568
171536,33828139,1332680
171537,92019399,1094962
171538,67821984,836925
171539,02838109,2821157
171540,67821984,1093012
171541,9831829,1105612
171542,18581928,2537040
171543,67821984,1932527
171544,02838109,704616
171545,02838109,1714812
171546,01846359,503988
171547,18539217,540395
171548,92019399,1378418
171549,02838109,2053453
171550,92019399,2195534
171551,02838109,2886864
171552,92019399,1200297
171553,06230932,319229
171554,9831829,1546720
171555,05159822,2659475
171556,92019399,2283464
171557,33828139,2562553
171558,01846359,1995639
171559,18581928,2923742
171560,05159822,1724279
171561,18539217,711128
171562,06230932,1034679
171563,67821984,2186496
171564,01846359,106385
171565,06230932,2239189
171566,02838109,702599
171567,06230932,2909132
171568,18581928,2054353
171569,06230932,628812
171570,92019399,563097
171571,02838109,1108280
171572,05159822,13292
171573,92019399,2130572
171574,92019399,297291
171575,18539217,2253063
171576,33828139,1477110
171577,67821984,300058
171578,67821984,66284
171579,33828139,2597857
171580,02838109,2047821
171581,01846359,340815
171582,05159822,2450205
171583,92019399,37995
171584,92019399,2536281
171585,06230932,355823
171586,05159822,2903925
171587,18539217,721082
171588,92019399,1035722
171589,33828139,80906
171590,18539217,2054072
171591,18581928,2193493
171592,18539217,108101
171593,06230932,947193
171594,05159822,1838285
171595,06230932,1656576
171596,01846359,1139921
171597,33828139,2258879
171598,05159822,1398578
171599,02838109,1998825
171600,92019399,2354127
171601,18539217,1332399
171602,18581928,1302298
171603,05159822,1378152
171604,18539217,2226717
171605,06230932,303646
171606,33828139,2673042
171607,33828139,668284
171608,33828139,1035790
171609,92019399,256575
171610,05159822,2118693
171611,67821984,479116
171612,18539217,2489592
171613,02838109,2830895
171614,02838109,1696990
171615,92019399,286225
171616,05159822,2280724
171617,06230932,1841666
171618,67821984,515424
171619,18539217,2845340
171620,01846359,1774295
171621,9831829,133320
171622,92019399,2874511
171623,01846359,2859583
171624,92019399,2828517
171625,01846359,1858085
171626,9831829,908716
171627,06230932,235049
171628,02838109,2864842
171629,67821984,2510261
171630,02838109,1120033
171631,92019399,628892
171632,18539217,2265758
171633,05159822,1209833
171634,67821984,852995
171635,18539217,311247
171636,02838109,887026
171637,9831829,1050554
171638,02838109,1127626
171639,9831829,2727625
171640,18539217,1432508
171641,67821984,406359
171642,18539217,2732752
171643,33828139,816239
171644,06230932,2682750
171645,05159822,1482562
171646,05159822,390231
171647,01846359,1111219
171648,92019399,2916147
171649,9831829,1143166
171650,06230932,1535747
171651,33828139,2597559
171652,92019399,1785708
171653,67821984,1106019
171654,67821984,1749450
171655,18581928,1078414
171656,06230932,192842
171657,18539217,1958392
171658,67821984,2806107
171659,18581928,605823
171660,92019399,908317
171661,05159822,965945
171662,67821984,1007551
171663,9831829,2263357
171664,67821984,283346
171665,05159822,1577082
171666,9831829,2171805
171667,9831829,2372798
171668,33828139,1791336
171669,92019399,2679882
171670,01846359,2420587
171671,02838109,1403454
171672,67821984,2926618
171673,67821984,941775
171674,05159822,2499770
171675,67821984,1551330
171676,18539217,189688
171677,18539217,1675562
171678,33828139,437718
171679,06230932,1791652
171680,02838109,993555
171681,05159822,636441
171682,06230932,417148
171683,02838109,2169814
171684,02838109,1447729
171685,33828139,2436420
171686,18539217,2571247
171687,92019399,2064239
171688,92019399,2113801
171689,18581928,2690836
171690,9831829,2615917
171691,05159822,2238415
171692,67821984,196839
171693,18539217,330656
171694,18581928,784140
171695,05159822,1336988
171696,06230932,383977
171697,92019399,-13803
171698,67821984,2268477
171699,18581928,730662
171700,9831829,1676328
171701,67821984,2701392
171702,92019399,2617606
171703,18539217,1569033
171704,02838109,1570841
171705,92019399,422311
171706,02838109,165086
171707,33828139,2686420
171708,06230932,2215904
171709,92019399,2924484
171710,06230932,817269
171711,06230932,2927238
171712,18539217,2860907
171713,06230932,97029
171714,18581928,2698841
171715,01846359,2076042
171716,33828139,2063347
171717,9831829,1359602
171718,92019399,121162
171719,33828139,1013170
171720,05159822,1534538
171721,01846359,569149
171722,67821984,575128
171723,18581928,2276232
171724,18581928,2339250
171725,18581928,1095591
171726,18581928,1251362
171727,18539217,2086465
171728,33828139,516297
171729,02838109,1578500
171730,18539217,2276926
171731,06230932,244597
171732,05159822,1505232
171733,9831829,612527
171734,18581928,2964475
171735,02838109,1944702
171736,06230932,798588
171737,18539217,859399
171738,01846359,111768
171739,06230932,1530905
171740,18539217,2921345
171741,67821984,762842
171742,92019399,1608651
171743,02838109,2612482
171744,18539217,2017334
171745,05159822,1445053
171746,06230932,2493571
171747,01846359,2046290
171748,01846359,1409103
171749,33828139,1027730
171750,18581928,1397368
171751,92019399,1004121
171752,01846359,102364
171753,05159822,2824346
171754,9831829,2459709
171755,02838109,1876140
171756,92019399,2357231
171757,9831829,985347
171758,06230932,1869527
171759,33828139,1531312
171760,05159822,1085460
171761,67821984,103069
171762,02838109,2145049
171763,02838109,2552492
171764,67821984,2211339
171765,67821984,1663447
171766,9831829,1867243
171767,18539217,569420
171768,01846359,1890194
171769,06230932,329057
171770,33828139,396795
171771,18539217,2598239
171772,01846359,912409
171773,18581928,2132489
171774,05159822,342871
171775,9831829,2793032
171776,9831829,2185117
171777,33828139,1039839
171778,9831829,234644
171779,18581928,2013602
171780,9831829,2627202
171781,9831829,1390211
171782,02838109,632979
171783,92019399,2717538
171784,06230932,2772936
171785,01846359,2497828
171786,05159822,2586284
171787,01846359,943708
171788,33828139,2153858
171789,33828139,2547141
171790,67821984,2106008
171791,67821984,402950
171792,33828139,1352876
171793,9831829,1871267
171794,18539217,2767920
171795,05159822,305430
171796,67821984,170338
171797,33828139,1366243
171798,05159822,60007
171799,18581928,1242065
171800,18581928,1121391
171801,01846359,162091
171802,18539217,1275164
171803,67821984,1450790
171804,33828139,2377972
171805,01846359,1506426
171806,92019399,971686
171807,18581928,2902709
171808,9831829,90413
171809,01846359,-15155
171810,18539217,1287
171811,18539217,2798826
171812,9831829,2242929
171813,18581928,1191754
171814,01846359,381912
171815,9831829,453946
171816,67821984,2419717
171817,67821984,10816
171818,18539217,2554244
171819,33828139,1621005
171820,06230932,-8329
171821,18539217,1627395
171822,02838109,1334580
171823,18581928,852077
171824,02838109,1231236
171825,01846359,2819215
171826,18581928,824182
171827,92019399,218454
171828,33828139,1431627
171829,02838109,2305829
171830,9831829,874162
171831,33828139,2937115
171832,18581928,2083325
171833,92019399,455981
171834,9831829,575309
171835,18539217,217546
171836,06230932,2826358
171837,9831829,968556
171838,9831829,2814271
171839,92019399,1261264
171840,18539217,1915359
171841,9831829,2289930
171842,92019399,895198
171843,67821984,2015382
171844,33828139,1879263
171845,67821984,970258
171846,05159822,840238
171847,9831829,497854
171848,06230932,2050472
171849,01846359,1704618
171850,33828139,721710
171851,05159822,2921901
171852,18539217,380794
171853,05159822,2913431
171854,18581928,2425891
171855,33828139,1892205
171856,92019399,861331
171857,02838109,45512
171858,05159822,1912495
171859,9831829,1277025
171860,02838109,2745276
171861,05159822,302351
171862,92019399,1806117
171863,18539217,380291
171864,06230932,2264081
171865,06230932,1802223
171866,33828139,2489766
171867,02838109,532215
171868,92019399,2000399
171869,92019399,1251534
171870,18539217,2738252
171871,05159822,1609534
171872,05159822,2056966
171873,9831829,159571
171874,67821984,2926299
171875,9831829,2742540
171876,01846359,976805
171877,02838109,114835
171878,67821984,1359747
171879,18539217,2487144
171880,06230932,2196338
171881,18581928,74793
171882,92019399,2796480
171883,05159822,943216
171884,01846359,1875674
171885,06230932,2617235
171886,05159822,1033974
171887,18539217,2512467
171888,92019399,2540252
171889,18581928,1325251
171890,18539217,1623186
171891,18581928,2216142
171892,33828139,2003813
171893,02838109,938311
171894,01846359,2920368
171895,33828139,11482
171896,01846359,1426080
171897,05159822,8822
171898,92019399,2425641
171899,67821984,303919
171900,01846359,2664061
171901,9831829,476051
171902,18581928,1589978
171903,18581928,2274354
171904,01846359,2351775
171905,33828139,591842
171906,02838109,1233042
171907,67821984,2841378
171908,33828139,791389
171909,02838109,2280990
171910,67821984,1752999
171911,18581928,1141155
171912,06230932,1159488
171913,92019399,2095987
171914,18539217,1353121
171915,33828139,2586627
171916,9831829,1413882
171917,18539217,1311836
171918,9831829,1309514
171919,18581928,2099989
171920,18539217,1414132
171921,18539217,2770092
171922,18539217,963679
171923,18581928,2814145
171924,92019399,299562
171925,33828139,725060
171926,33828139,2123194
171927,01846359,234616
171928,9831829,1065749
171929,05159822,756798
171930,18539217,1555030
171931,01846359,1508981
171932,9831829,727249
171933,92019399,2315682
171934,01846359,1037377
171935,33828139,174031
171936,18539217,1036719
171937,05159822,2404349
171938,92019399,2919601
171939,9831829,1385094
171940,33828139,1920137
171941,9831829,2118078
171942,06230932,1271529
171943,02838109,277316
171944,06230932,1685016
171945,92019399,1942582
171946,18581928,406433
171947,33828139,503805
171948,67821984,2510545
171949,92019399,2047760
171950,05159822,1183548
171951,02838109,1047564
171952,01846359,1277985
171953,67821984,2572238
171954,67821984,2882768
171955,18539217,245920
171956,9831829,422052
171957,06230932,865716
171958,02838109,571877
171959,05159822,1641867
171960,18581928,1753793
171961,18539217,1474068
171962,05159822,529034
171963,02838109,1781537
171964,67821984,2202281
171965,06230932,1634108
171966,06230932,1467377
171967,06230932,2665504
171968,9831829,385274
171969,67821984,1502441
171970,01846359,1827176
171971,9831829,25587
171972,33828139,221021
171973,67821984,933056
171974,92019399,2635277
171975,18539217,456725
171976,33828139,2166448
171977,92019399,1040208
171978,06230932,2294299
171979,02838109,1936317
171980,92019399,2669757
171981,06230932,1423068
171982,02838109,2018817
171983,18581928,425692
171984,18581928,1758628
171985,18539217,2978564
171986,9831829,2875837
171987,05159822,2589680
171988,33828139,519051
171989,92019399,2528272
171990,05159822,1719877
171991,05159822,1199901
171992,18581928,2700027
171993,01846359,261548
171994,05159822,347383
171995,06230932,2674125
171996,18581928,2811501
171997,9831829,2152232
171998,06230932,431414
171999,06230932,-660
172000,92019399,81521
172001,02838109,457750
172002,92019399,1854060
172003,67821984,144371
172004,05159822,1185807
172005,92019399,1841063
172006,9831829,179335
172007,05159822,2620547
172008,05159822,910454
172009,67821984,2240443
172010,05159822,2763790
172011,01846359,1454852
172012,18539217,294406
172013,67821984,2889428
172014,9831829,2895059
172015,18581928,1205467
172016,06230932,184724
172017,92019399,2297188
172018,9831829,514553
172019,01846359,644526
172020,67821984,1557836
172021,33828139,2140508
172022,06230932,1593697
172023,67821984,686770
172024,33828139,2706941
172025,33828139,2437722
172026,02838109,2436825
172027,18539217,1136696
172028,18539217,786299
172029,67821984,627534
172030,33828139,2282412
172031,06230932,2069772
172032,05159822,2481975
172033,06230932,2323439
172034,67821984,2698145
172035,33828139,1768546
172036,01846359,1088979
172037,92019399,2408357
172038,06230932,725671
172039,33828139,1272221
172040,67821984,691341
172041,06230932,1551898
172042,92019399,1776135
172043,67821984,2942976
172044,9831829,1711535
172045,67821984,178630
172046,67821984,967898
172047,05159822,897233
172048,9831829,857457
172049,92019399,1255212
172050,06230932,1244008
172051,67821984,1240767
172052,33828139,855109
172053,33828139,1114947
172054,01846359,2485230
172055,18539217,-5014
172056,33828139,2232802
172057,18539217,2925343
172058,9831829,2909832
172059,9831829,1289036
172060,18581928,1665070
172061,18539217,2195042
172062,01846359,2892484
172063,02838109,1601124
172064,02838109,2256090
172065,9831829,2293286
172066,01846359,2751285
172067,92019399,1043128
172068,01846359,1332965
172069,67821984,149817
172070,05159822,609692
172071,18539217,1995142
172072,9831829,2127491
172073,92019399,924308
172074,02838109,385778
172075,01846359,2243254
172076,05159822,966118
172077,67821984,1240452
172078,06230932,1956956
172079,02838109,1771926
172080,18581928,656615
172081,02838109,624271
172082,18539217,1646895
172083,18581928,712935
172084,18539217,1317652
172085,02838109,623119
172086,02838109,2040895
172087,01846359,2634027
172088,18539217,850634
172089,06230932,2496873
172090,67821984,2357623
172091,18581928,2847671
172092,92019399,1089990
172093,92019399,1213011
172094,02838109,773230
172095,33828139,8700
172096,05159822,1754993
172097,05159822,70580
172098,05159822,1641733
172099,18581928,736969
172100,92019399,959950
172101,18539217,992439
172102,06230932,2818364
172103,18539217,1205066
172104,92019399,824527
172105,92019399,866849
172106,67821984,223192
172107,01846359,825610
172108,18539217,1826400
172109,01846359,2002322
172110,02838109,444689
172111,33828139,2788653
172112,33828139,1349664
172113,18539217,782228
172114,67821984,2270416
172115,9831829,2315723
172116,06230932,1090627
172117,18581928,1443029
172118,9831829,2701472
172119,18581928,1903396
172120,18581928,1663822
172121,67821984,1568110
172122,06230932,1123328
172123,01846359,563776
172124,33828139,854391
172125,33828139,114007
172126,18539217,2577970
172127,01846359,2799979
172128,05159822,150206
172129,9831829,2161934
172130,05159822,2832617
172131,02838109,1609347
172132,05159822,2237978
172133,67821984,2863070
172134,33828139,223544
172135,02838109,726991
172136,01846359,1660731
172137,06230932,1359619
172138,67821984,477596
172139,02838109,734125
172140,9831829,2157670
172141,9831829,278218
172142,02838109,2968215
172143,01846359,565580
172144,18581928,2534722
172145,18581928,134545
172146,06230932,1042272
172147,67821984,1714317
172148,18539217,1583008
172149,05159822,935359
172150,9831829,486625
172151,92019399,2654313
172152,18581928,972284
172153,05159822,418342
172154,9831829,827016
172155,67821984,1129676
172156,05159822,1707878
172157,92019399,728162
172158,01846359,2297309
172159,67821984,2200053
172160,67821984,2408686
172161,9831829,1597737
172162,06230932,643520
172163,9831829,2952688
172164,18539217,783630
172165,06230932,2858233
172166,02838109,1921681
172167,02838109,2806306
172168,06230932,2837955
172169,01846359,2005525
172170,02838109,2266168
172171,01846359,1357329
172172,33828139,1223979
172173,67821984,578028
172174,01846359,2846810
172175,18539217,1515679
172176,02838109,249550
172177,92019399,1066613
172178,9831829,1729671
172179,18539217,2499951
172180,67821984,345443
172181,33828139,1047937
172182,01846359,2408125
172183,92019399,143955
172184,9831829,2729935
172185,9831829,167279
172186,18539217,1844051
172187,67821984,901751
172188,02838109,614186
172189,05159822,1921898
172190,67821984,2030462
172191,67821984,2782913
172192,05159822,1068643
172193,18581928,2253635
172194,9831829,1339628
172195,05159822,420042
172196,33828139,1281444
172197,18539217,326326
172198,67821984,1920497
172199,18539217,555319
172200,92019399,524412
172201,02838109,1712266
172202,18581928,2353145
172203,01846359,1427129
172204,01846359,-13234
172205,67821984,2537404
172206,18539217,2103894
172207,67821984,1161139
172208,9831829,1213740
172209,06230932,578847
172210,05159822,2037463
172211,18581928,88845
172212,92019399,1662185
172213,33828139,1377646
172214,01846359,1638406
172215,01846359,2140906
172216,9831829,37367
172217,67821984,747011
172218,67821984,1605029
172219,02838109,1022649
172220,05159822,1919669
172221,67821984,2072044
172222,06230932,1036388
172223,18539217,2325252
172224,18539217,1723369
172225,9831829,341427
172226,9831829,2193296
172227,05159822,1300767
172228,05159822,1287588
172229,05159822,1962737
172230,01846359,235379
172231,67821984,2041052
172232,33828139,719534
172233,06230932,742297
172234,05159822,753354
172235,02838109,1211473
172236,18581928,2952050
172237,18581928,2349766
172238,01846359,277017
172239,18581928,2431693
172240,01846359,2450336
172241,18539217,2420801
172242,33828139,-18091
172243,01846359,1426642
172244,18581928,265863
172245,01846359,667945
172246,18581928,1676258
172247,92019399,973404
172248,18581928,1830252
172249,9831829,1794712
172250,67821984,1922794
172251,18581928,29156
172252,05159822,2169610
172253,01846359,256168
172254,33828139,1791487
172255,9831829,613787
172256,05159822,61657
172257,02838109,932996
172258,01846359,1816830
172259,01846359,301203
172260,18539217,781501
172261,9831829,1112622
172262,18539217,2143979
172263,05159822,1265577
172264,18581928,294037
172265,01846359,1249777
172266,18581928,668994
172267,02838109,699712
172268,18581928,2147652
172269,9831829,329293
172270,18581928,723040
172271,33828139,10936
172272,67821984,1036035
172273,67821984,704536
172274,18539217,2402367
172275,06230932,1386714
172276,05159822,1911304
172277,18581928,2385453
172278,05159822,2861993
172279,02838109,888578
172280,92019399,2581538
172281,02838109,1552256
172282,9831829,1221099
172283,9831829,136958
172284,9831829,1150912
172285,67821984,1178686
172286,67821984,1893368
172287,33828139,18900
172288,18539217,381921
172289,18581928,2711326
172290,92019399,408314
172291,67821984,927802
172292,01846359,943350
172293,06230932,1500065
172294,05159822,1537703
172295,33828139,1674397
172296,18539217,1252176
172297,9831829,2118866
172298,18539217,2621610
172299,05159822,461946
172300,18539217,2630511
172301,33828139,1689406
172302,05159822,2532035
172303,67821984,639371
172304,33828139,68451
172305,18581928,264517
172306,9831829,1729530
172307,05159822,663169
172308,02838109,1282384
172309,05159822,747598
172310,92019399,436297
172311,02838109,1280579
172312,9831829,1888556
172313,06230932,1381781
172314,06230932,412758
172315,33828139,2205427
172316,67821984,1816895
172317,33828139,1315105
172318,05159822,2629716
172319,01846359,1266632
172320,05159822,2745664
172321,92019399,2739319
172322,06230932,659480
172323,18539217,1173502
172324,92019399,1625587
172325,01846359,171401
172326,02838109,1063991
172327,01846359,1824858
172328,18539217,597355
172329,02838109,2277785
172330,05159822,2841475
172331,67821984,791966
172332,01846359,1864170
172333,67821984,1910606
172334,06230932,703772
172335,02838109,1665656
172336,67821984,2176317
172337,9831829,95492
172338,18581928,17796
172339,18539217,2945368
172340,67821984,1654623
172341,06230932,1799925
172342,02838109,292789
172343,18581928,1319465
172344,9831829,1349211
172345,18539217,1068828
172346,06230932,1114205
172347,05159822,760828
172348,05159822,2303804
172349,67821984,2616662
172350,05159822,1242677
172351,33828139,155667
172352,02838109,776821
172353,18539217,612221
172354,05159822,452884
172355,33828139,1202203
172356,05159822,1012879
172357,01846359,2017471
172358,05159822,303420
172359,18539217,1928140
172360,01846359,2304489
172361,18539217,422036
172362,33828139,2278626
172363,06230932,757030
172364,01846359,1104641
172365,01846359,12833
172366,92019399,1483108
172367,18539217,1169920
172368,01846359,2274052
172369,18581928,319989
172370,67821984,2586899
172371,9831829,2563563
172372,05159822,2033974
172373,01846359,2499552
172374,67821984,822754
172375,02838109,25736
172376,06230932,1159218
172377,05159822,1342949
172378,18539217,1651981
172379,92019399,1950779
172380,02838109,1239422
172381,67821984,2224381
172382,9831829,927977
172383,18539217,1290261
172384,18581928,547834
172385,06230932,2302331
172386,05159822,1161832
172387,01846359,2271079
172388,67821984,-15688
172389,92019399,-13269
172390,18539217,2036510
172391,01846359,1873789
172392,92019399,1021363
172393,67821984,2724281
172394,05159822,133226
172395,01846359,854907
172396,06230932,2992639
172397,33828139,787835
172398,18539217,1759307
172399,05159822,137481
172400,67821984,116902
172401,33828139,1817598
172402,01846359,2002634
172403,67821984,730111
172404,01846359,2943632
172405,18581928,1313276
172406,06230932,2806347
172407,18539217,840773
172408,01846359,2585489
172409,33828139,2595571
172410,33828139,617633
172411,33828139,1216171
172412,67821984,2575485
172413,18539217,483240
172414,01846359,1019387
172415,18581928,1809330
172416,67821984,297421
172417,67821984,505006
172418,67821984,1554635
172419,05159822,565607
172420,01846359,1142196
172421,06230932,40590
172422,06230932,989742
172423,02838109,404234
172424,18581928,1351242
172425,33828139,1069564
172426,18581928,2941159
172427,18539217,2213190
172428,33828139,2742718
172429,02838109,1506899
172430,67821984,1663217
172431,18581928,2735720
172432,18581928,288283
172433,06230932,892604
172434,01846359,959365
172435,67821984,2670845
172436,92019399,304880
172437,01846359,553106
172438,18539217,46560
172439,18539217,406895
172440,01846359,1748697
172441,92019399,60179
172442,18581928,1312376
172443,05159822,2151211
172444,33828139,2400574
172445,05159822,2244002
172446,67821984,2542334
172447,92019399,806467
172448,02838109,416498
172449,92019399,2227444
172450,33828139,2263018
172451,67821984,1700878
172452,33828139,924294
172453,01846359,1394978
172454,92019399,1961442
172455,06230932,821296
172456,06230932,2866968
172457,06230932,2165746
172458,05159822,2833214
172459,06230932,2768956
172460,18539217,2615325
172461,67821984,214124
172462,18581928,681197
172463,92019399,334688
172464,92019399,2150395
172465,33828139,594209
172466,18581928,120165
172467,06230932,615020
172468,06230932,1689326
172469,33828139,27922
172470,18581928,2237451
172471,06230932,2056966
172472,33828139,2773164
172473,33828139,1704056
172474,92019399,2757480
172475,02838109,2432314
172476,9831829,2410097
172477,05159822,2377016
172478,06230932,1733191
172479,05159822,1702785
172480,33828139,1552078
172481,33828139,673289
172482,18581928,470476
172483,33828139,1271158
172484,06230932,2756777
172485,92019399,2909944
172486,67821984,1371710
172487,92019399,63387
172488,9831829,628197
172489,92019399,2041809
172490,33828139,419844
172491,06230932,1750527
172492,06230932,2269651
172493,18581928,621115
172494,18539217,1136404
172495,01846359,2058653
172496,67821984,2258641
172497,05159822,33696
172498,9831829,2292389
172499,02838109,2995108
172500,05159822,2062357
172501,18581928,1760607
172502,33828139,2489859
172503,06230932,355772
172504,05159822,1567883
172505,9831829,2223690
172506,01846359,858190
172507,18539217,1704509
172508,67821984,161510
172509,01846359,1589230
172510,92019399,194348
172511,06230932,2412884
172512,9831829,848173
172513,06230932,481770
172514,9831829,780040
172515,33828139,1598393
172516,02838109,1503197
172517,06230932,2361769
172518,9831829,2950669
172519,33828139,1994613
172520,92019399,940004
172521,92019399,2176618
172522,33828139,1167340
172523,05159822,1219652
172524,33828139,700273
172525,92019399,2771756
172526,01846359,787839
172527,06230932,672759
172528,02838109,275283
172529,01846359,1536637
172530,01846359,2114330
172531,18539217,1114437
172532,9831829,2384373
172533,18581928,1063682
172534,92019399,1529550
172535,33828139,2245638
172536,67821984,427416
172537,18581928,1239985
172538,67821984,2979763
172539,02838109,1663962
172540,18581928,2987863
172541,06230932,1095966
172542,01846359,2668151
172543,33828139,1300230
172544,06230932,1737093
172545,18581928,544182
172546,06230932,1225020
172547,18581928,1709206
172548,01846359,2275484
172549,02838109,1026368
172550,18539217,2277129
172551,67821984,1237625
172552,05159822,2549200
172553,18581928,38698
172554,01846359,1805665
172555,06230932,1886124
172556,33828139,2525968
172557,18581928,2759083
172558,18539217,1769291
172559,67821984,1872442
172560,18539217,263714
172561,9831829,999811
172562,92019399,581677
172563,01846359,298149
172564,01846359,906009
172565,92019399,195009
172566,33828139,1339465
172567,01846359,2463576
172568,9831829,2631171
172569,01846359,2318383
172570,01846359,623303
172571,67821984,2561155
172572,33828139,1940052
172573,18581928,1150961
172574,06230932,2161024
172575,92019399,1702375
172576,02838109,1964313
172577,33828139,586400
172578,92019399,1668991
172579,92019399,2106692
172580,06230932,1160419
172581,67821984,1813040
172582,01846359,761802
172583,05159822,2168490
172584,67821984,44138
172585,92019399,1291971
172586,02838109,1923824
172587,9831829,321930
172588,18581928,2203737
172589,01846359,393670
172590,18539217,10768
172591,67821984,2409827
172592,18581928,331191
172593,92019399,1679465
172594,33828139,1875512
172595,18539217,2545879
172596,18581928,2173628
172597,9831829,258536
172598,18539217,1693652
172599,02838109,848358
172600,05159822,1040297
172601,05159822,2288781
172602,06230932,107967
172603,67821984,884949
172604,9831829,1760657
172605,18539217,2582773
172606,18581928,74287
172607,02838109,2341628
172608,01846359,288890
172609,92019399,1015475
172610,18539217,1770475
172611,05159822,954363
