ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
181302,67821984,2059175
181303,06230932,526768
181304,05159822,1306610
181305,33828139,473459
181306,18539217,626912
181307,01846359,2229686
181308,67821984,1320034
181309,01846359,237666
181310,18539217,2148852
181311,33828139,756754
181312,67821984,1682570
181313,06230932,1260115
181314,06230932,1112105
181315,67821984,1176925
181316,18539217,2816332
181317,18539217,1659296
181318,33828139,2131177
181319,01846359,2200171
181320,67821984,1752764
181321,18581928,209203
181322,18539217,1650680
181323,06230932,1617343
181324,02838109,2501172
181325,18539217,2856729
181326,92019399,2240036
181327,92019399,1791557
181328,92019399,1924245
181329,18581928,1519768
181330,67821984,2290594
181331,67821984,429413
181332,92019399,1431334
181333,18539217,1467225
181334,67821984,691836
181335,06230932,2705408
181336,02838109,349360
181337,92019399,158799
181338,92019399,2441760
181339,18539217,2914914
181340,67821984,87592
181341,18539217,1009279
181342,01846359,1493904
181343,33828139,776236
181344,18539217,2515636
181345,18581928,1044281
181346,92019399,1551417
181347,9831829,2194958
181348,18539217,523374
181349,92019399,971133
181350,18539217,2117800
181351,18539217,1744976
181352,02838109,2087107
181353,33828139,1177058
181354,18581928,408059
181355,33828139,994864
181356,05159822,1959881
181357,67821984,1712417
181358,33828139,548547
181359,92019399,1224886
181360,01846359,1824575
181361,02838109,2872092
181362,18581928,1267878
181363,9831829,2090163
181364,67821984,608997
181365,33828139,2727216
181366,18539217,1870587
181367,92019399,1659225
181368,92019399,2435554
181369,9831829,930700
181370,18581928,1744518
181371,06230932,114394
181372,92019399,1314267
181373,06230932,331753
181374,01846359,2020872
181375,01846359,496506
181376,33828139,2117629
181377,9831829,482004
181378,92019399,2360960
181379,02838109,1891292
181380,18581928,1577971
181381,01846359,1594910
181382,92019399,1994629
181383,05159822,1233295
181384,02838109,1179099
181385,18581928,2514179
181386,92019399,2367186
181387,06230932,2439618
181388,9831829,2271406
181389,18581928,1731952
181390,18539217,2992566
181391,9831829,1789957
181392,06230932,960276
181393,01846359,2840887
181394,01846359,2147030
181395,05159822,1694714
181396,18539217,1665444
181397,02838109,337821
181398,05159822,2486860
181399,18539217,2761239
181400,02838109,2734303
181401,05159822,525391
181402,67821984,1211520
181403,18581928,1331995
181404,9831829,2540782
181405,06230932,226082
181406,9831829,492986
181407,06230932,2126069
181408,05159822,2483593
181409,01846359,2261102
181410,18539217,2773076
181411,9831829,629098
181412,05159822,2396709
181413,33828139,1610789
181414,92019399,2222681
181415,92019399,69993
181416,06230932,1298860
181417,33828139,2047365
181418,05159822,2598610
181419,05159822,2611420
181420,9831829,2658083
181421,92019399,-2245
181422,18581928,766097
181423,18581928,2863209
181424,01846359,2897699
181425,01846359,139234
181426,02838109,586361
181427,18581928,576209
181428,67821984,1617935
181429,18581928,2412401
181430,06230932,2171883
181431,18581928,1367128
181432,92019399,1906983
181433,67821984,2489659
181434,67821984,1198946
181435,01846359,719586
181436,33828139,960127
181437,18539217,1328466
181438,06230932,325889
181439,02838109,2813695
181440,9831829,701415
181441,67821984,502104
181442,18581928,2112748
181443,18581928,455962
181444,18581928,687113
181445,06230932,2617992
181446,02838109,783609
181447,05159822,1595315
181448,06230932,1066659
181449,02838109,2726668
181450,05159822,2272434
181451,33828139,226787
181452,33828139,2639058
181453,18539217,2066683
181454,67821984,431978
181455,92019399,1812934
181456,06230932,1804510
181457,18581928,2748359
181458,05159822,691066
181459,18581928,2969052
181460,9831829,428090
181461,9831829,309110
181462,06230932,1165770
181463,18539217,1965987
181464,05159822,118441
181465,01846359,1641682
181466,92019399,754869
181467,67821984,1697745
181468,33828139,132565
181469,06230932,2527893
181470,05159822,2129296
181471,92019399,135988
181472,06230932,2207267
181473,06230932,2327189
181474,18581928,2662616
181475,67821984,1411039
181476,06230932,1727798
181477,33828139,962151
181478,67821984,1142317
181479,33828139,2551591
181480,33828139,179187
181481,18581928,231226
181482,9831829,1476356
181483,9831829,1501753
181484,67821984,2472057
181485,06230932,2059001
181486,02838109,2210930
181487,18581928,2651124
181488,33828139,2581343
181489,9831829,941350
181490,05159822,2218539
181491,02838109,1385229
181492,01846359,1028594
181493,9831829,309513
181494,18581928,1521216
181495,06230932,1309877
181496,02838109,1771143
181497,67821984,2775778
181498,33828139,1502048
181499,67821984,1633983
181500,18539217,2188817
181501,9831829,2610188
181502,9831829,2858014
181503,67821984,743533
181504,18539217,2386132
181505,9831829,-16890
181506,92019399,762044
181507,06230932,706869
181508,18581928,2056620
181509,33828139,1094512
181510,18539217,847178
181511,9831829,762775
181512,01846359,2779882
181513,02838109,1265279
181514,06230932,1064116
181515,18581928,927301
181516,05159822,1365446
181517,05159822,1728487
181518,18539217,1440432
181519,9831829,2042396
181520,02838109,2146225
181521,9831829,1812179
181522,18581928,1301545
181523,92019399,2844812
181524,05159822,2868817
181525,01846359,1101274
181526,18581928,1301729
181527,67821984,2319803
181528,01846359,522263
181529,05159822,2581287
181530,9831829,-7724
181531,33828139,1057950
181532,67821984,673059
181533,18539217,1684630
181534,9831829,1850620
181535,18581928,1130608
181536,92019399,2054544
181537,9831829,2791151
181538,9831829,186030
181539,02838109,1329506
181540,67821984,1867221
181541,06230932,2696833
181542,92019399,2555253
181543,18581928,2711324
181544,67821984,50558
181545,9831829,575358
181546,92019399,457745
181547,02838109,1203665
181548,01846359,331381
181549,02838109,1475600
181550,06230932,58171
181551,33828139,1848210
181552,01846359,1430974
181553,33828139,1027769
181554,06230932,1260059
181555,67821984,979896
181556,67821984,2203999
181557,67821984,4089
181558,92019399,2446232
181559,01846359,1863672
181560,18539217,1016368
181561,06230932,2033377
181562,02838109,966172
181563,9831829,2234149
181564,9831829,920967
181565,9831829,864396
181566,92019399,1409406
181567,18539217,2986941
181568,18539217,1844653
181569,01846359,2554776
181570,92019399,1270453
181571,05159822,1150931
181572,06230932,2923319
181573,9831829,2449373
181574,05159822,1622390
181575,9831829,1360327
181576,05159822,2876950
181577,18581928,559241
181578,9831829,2654813
181579,02838109,2726300
181580,18539217,1420346
181581,9831829,367086
181582,02838109,2668898
181583,06230932,720714
181584,05159822,2212448
181585,02838109,2989501
181586,18581928,1698083
181587,18581928,743070
181588,06230932,396935
181589,05159822,1705015
181590,67821984,2537608
181591,06230932,2905642
181592,02838109,725583
181593,33828139,755552
181594,92019399,1457550
181595,18581928,1585763
181596,01846359,269490
181597,18581928,2706858
181598,06230932,2503869
181599,18539217,2437832
181600,67821984,989288
181601,33828139,607866
181602,18581928,1940806
181603,33828139,755562
181604,06230932,1948049
181605,33828139,1689997
181606,02838109,1028350
181607,67821984,2526520
181608,06230932,215327
181609,06230932,2045963
181610,67821984,1200515
181611,33828139,2237656
181612,67821984,1702856
181613,06230932,1310450
181614,92019399,1558476
181615,92019399,631912
181616,33828139,1142253
181617,67821984,1077318
181618,18581928,1543743
181619,05159822,794989
181620,18539217,2398530
181621,06230932,690935
181622,92019399,1578657
181623,67821984,1348538
181624,02838109,1877045
181625,18581928,1104195
181626,18581928,2267581
181627,92019399,2325112
181628,67821984,2914022
181629,67821984,1139501
181630,67821984,678001
181631,67821984,75347
181632,01846359,1652140
181633,02838109,477713
181634,9831829,548197
181635,18581928,821461
181636,18581928,2151931
181637,02838109,1783491
181638,01846359,1406795
181639,18581928,1115748
181640,33828139,2168480
181641,33828139,2280726
181642,18539217,1847366
181643,01846359,2327887
181644,18539217,345931
181645,33828139,2210544
181646,02838109,2606279
181647,18581928,2278846
181648,06230932,1760209
181649,9831829,2320806
181650,18539217,2727139
181651,67821984,1107505
181652,33828139,2349379
181653,05159822,1633541
181654,05159822,2816562
181655,18539217,303472
181656,18539217,1515546
181657,92019399,1178586
181658,33828139,2223380
181659,33828139,147635
181660,06230932,2647367
181661,06230932,474660
181662,05159822,706671
181663,67821984,2458392
181664,67821984,1240232
181665,18581928,2094161
181666,67821984,1592857
181667,01846359,1970078
181668,9831829,1996223
181669,06230932,146739
181670,92019399,817455
181671,18581928,1097994
181672,33828139,2980149
181673,01846359,2777318
181674,02838109,2445556
181675,18581928,404820
181676,02838109,2517681
181677,18539217,1718354
181678,33828139,2528893
181679,02838109,-11965
181680,01846359,936604
181681,33828139,2313887
181682,06230932,2337015
181683,18539217,144149
181684,67821984,1350320
181685,02838109,2864749
181686,18581928,2507227
181687,33828139,1232152
181688,18539217,812314
181689,67821984,655778
181690,18539217,2490563
181691,06230932,1716833
181692,92019399,2828500
181693,9831829,1874183
181694,18581928,1398870
181695,18539217,2766994
181696,02838109,954434
181697,18581928,2680461
181698,33828139,2316438
181699,05159822,2936355
181700,06230932,348935
181701,92019399,2152950
181702,18539217,2167847
181703,92019399,184333
181704,33828139,135773
181705,05159822,1232613
181706,05159822,2586147
181707,05159822,346801
181708,18581928,617803
181709,67821984,916
181710,01846359,2707201
181711,9831829,2085445
181712,05159822,633208
181713,92019399,176449
181714,02838109,918643
181715,9831829,378041
181716,02838109,2340786
181717,33828139,1073421
181718,18581928,580295
181719,05159822,1266916
181720,67821984,1349144
181721,92019399,2826247
181722,06230932,848256
181723,02838109,2097164
181724,06230932,1180227
181725,01846359,99103
181726,33828139,835162
181727,67821984,2842756
181728,67821984,2423447
181729,05159822,1101486
181730,9831829,2296925
181731,01846359,1964652
181732,33828139,1960119
181733,33828139,1899927
181734,18581928,1725546
181735,67821984,2826088
181736,06230932,541721
181737,01846359,2621046
181738,9831829,-18145
181739,18581928,1164106
181740,9831829,1345586
181741,67821984,2701579
181742,05159822,62672
181743,18581928,1417604
181744,18581928,1608483
181745,18581928,2108653
181746,67821984,198693
181747,05159822,87253
181748,01846359,1082558
181749,9831829,2600785
181750,06230932,90989
181751,01846359,2538858
181752,92019399,1106238
181753,67821984,409744
181754,9831829,2577047
181755,02838109,2657843
181756,92019399,421582
181757,67821984,1356840
181758,92019399,196126
181759,05159822,2669925
181760,18581928,368950
181761,18539217,159511
181762,92019399,1475601
181763,01846359,2355709
181764,05159822,2991739
181765,05159822,2780685
181766,18581928,64301
181767,18581928,2344572
181768,06230932,673784
181769,06230932,511950
181770,67821984,1306603
181771,18539217,2325860
181772,67821984,1755899
181773,06230932,1489095
181774,92019399,972422
181775,02838109,1834175
181776,67821984,1358240
181777,67821984,864491
181778,02838109,2163908
181779,9831829,2906384
181780,67821984,1845612
181781,05159822,2127722
181782,18581928,1257062
181783,06230932,1535599
181784,9831829,369593
181785,18539217,2813910
181786,67821984,2326633
181787,92019399,1649631
181788,67821984,2152660
181789,02838109,614349
181790,33828139,287139
181791,33828139,2776978
181792,92019399,888677
181793,05159822,2340499
181794,33828139,807873
181795,05159822,765021
181796,9831829,2057135
181797,18581928,1886030
181798,67821984,1320329
181799,01846359,1946810
181800,05159822,828689
181801,33828139,1036238
181802,33828139,377488
181803,05159822,729448
181804,67821984,2524805
181805,02838109,2049247
181806,92019399,2491055
181807,33828139,72118
181808,67821984,168913
181809,18581928,2842685
181810,05159822,533418
181811,01846359,1615605
181812,02838109,2568797
181813,01846359,2207411
181814,18581928,642240
181815,06230932,1935614
181816,06230932,53922
181817,18539217,974338
181818,06230932,414876
181819,01846359,1061971
181820,67821984,1530634
181821,92019399,433907
181822,06230932,1211464
181823,67821984,1946312
181824,67821984,454206
181825,33828139,2898741
181826,9831829,2665833
181827,92019399,2139404
181828,02838109,653539
181829,92019399,14760
181830,67821984,2313041
181831,92019399,222223
181832,18581928,349614
181833,06230932,1696050
181834,67821984,996052
181835,18581928,2226787
181836,02838109,2659574
181837,02838109,1071558
181838,18539217,40926
181839,67821984,2969
181840,05159822,1634852
181841,67821984,1456575
181842,06230932,1030402
181843,18539217,485343
181844,9831829,1643697
181845,9831829,2499867
181846,9831829,313954
181847,33828139,2905210
181848,33828139,1521330
181849,05159822,1782772
181850,18581928,411303
181851,02838109,719176
181852,18581928,384312
181853,67821984,2549134
181854,01846359,1193664
181855,18539217,626231
181856,02838109,788169
181857,06230932,195321
181858,18539217,2657549
181859,67821984,1353282
181860,18581928,1256223
181861,92019399,1084869
181862,9831829,125827
181863,02838109,2527381
181864,02838109,1340421
181865,92019399,80204
181866,06230932,1869666
181867,92019399,2957333
181868,18581928,2296045
181869,06230932,414734
181870,67821984,115255
181871,01846359,561107
181872,33828139,967055
181873,06230932,2242193
181874,92019399,1483006
181875,05159822,1761401
181876,02838109,583767
181877,01846359,1357260
181878,06230932,2128722
181879,18581928,388817
181880,9831829,2911303
181881,06230932,2260729
181882,02838109,100810
181883,01846359,2835039
181884,18581928,1814102
181885,06230932,875145
181886,01846359,479031
181887,02838109,402046
181888,92019399,1180896
181889,05159822,2887347
181890,01846359,781603
181891,92019399,537382
181892,9831829,236738
181893,05159822,1472247
181894,05159822,1640474
181895,67821984,1658375
181896,18581928,1216823
181897,06230932,1837939
181898,9831829,1540821
181899,01846359,2781424
181900,01846359,2110241
181901,01846359,2510252
181902,01846359,2593900
181903,9831829,250324
181904,18539217,2551528
181905,06230932,1885397
181906,33828139,2177974
181907,33828139,1552328
181908,06230932,2515033
181909,9831829,2009860
181910,18581928,1741166
181911,18581928,705908
181912,92019399,296840
181913,33828139,2448905
181914,33828139,967068
181915,92019399,2702316
181916,06230932,1103910
181917,67821984,1350154
181918,33828139,759602
181919,67821984,2344645
181920,02838109,79559
181921,33828139,1882808
181922,9831829,478917
181923,18539217,1948925
181924,06230932,1159547
181925,33828139,1214811
181926,18539217,1942017
181927,02838109,2218331
181928,18581928,1779922
181929,92019399,2694535
181930,9831829,1087340
181931,02838109,1693945
181932,01846359,2209346
181933,9831829,704482
181934,9831829,2873770
181935,67821984,1990622
181936,67821984,911834
181937,33828139,92031
181938,33828139,1359886
181939,18539217,1043403
181940,01846359,401659
181941,92019399,549370
181942,06230932,2595520
181943,18581928,1988744
181944,06230932,665429
181945,9831829,2210739
181946,9831829,1369571
181947,92019399,184205
181948,33828139,1416750
181949,67821984,306552
181950,33828139,1890799
181951,18581928,604937
181952,18539217,1938673
181953,01846359,1868701
181954,02838109,2994223
181955,18539217,2549932
181956,18539217,1404021
181957,06230932,1301010
181958,33828139,4357
181959,06230932,534280
181960,18539217,2381004
181961,18539217,1841883
181962,01846359,1964136
181963,18581928,1218502
181964,33828139,2369636
181965,18581928,38385
181966,92019399,11017
181967,02838109,2654256
181968,18539217,385014
181969,01846359,1055324
181970,67821984,2872899
181971,18539217,940106
181972,01846359,2489262
181973,92019399,788942
181974,67821984,2477446
181975,06230932,1788696
181976,05159822,2303941
181977,92019399,2284338
181978,02838109,106807
181979,67821984,84653
181980,33828139,602998
181981,18581928,2099666
181982,92019399,1821840
181983,92019399,1306590
181984,18539217,2805376
181985,33828139,458406
181986,01846359,2862403
181987,92019399,921772
181988,06230932,389521
181989,06230932,2821406
181990,33828139,1701057
181991,9831829,799739
181992,18539217,1268865
181993,92019399,303367
181994,18581928,2323369
181995,06230932,872177
181996,9831829,33719
181997,01846359,1794751
181998,06230932,2678217
181999,01846359,28784
182000,18581928,565747
182001,33828139,1860112
182002,02838109,1632103
182003,92019399,1006203
182004,9831829,2924973
182005,05159822,2092641
182006,33828139,901102
182007,9831829,1776898
182008,9831829,2525032
182009,05159822,657241
182010,06230932,2988735
182011,05159822,2003531
182012,06230932,2569805
182013,92019399,1591118
182014,18539217,1398042
182015,18539217,-10514
182016,18581928,1204051
182017,67821984,2823596
182018,01846359,2974319
182019,18539217,1546013
182020,9831829,267050
182021,02838109,1499998
182022,18539217,1541844
182023,02838109,2137400
182024,05159822,36720
182025,33828139,2416530
182026,05159822,2507409
182027,18581928,2941448
182028,92019399,311889
182029,01846359,2456196
182030,01846359,2572724
182031,06230932,828082
182032,02838109,1480607
182033,01846359,740315
182034,18581928,2150717
182035,06230932,1201915
182036,05159822,823627
182037,18581928,2479145
182038,18539217,2862773
182039,18581928,2660434
182040,05159822,2768784
182041,92019399,2966019
182042,01846359,2136819
182043,18581928,1694297
182044,92019399,964021
182045,18581928,1704413
182046,33828139,2323608
182047,33828139,42510
182048,05159822,1900662
182049,9831829,665308
182050,67821984,1031708
182051,33828139,2309163
182052,92019399,1665717
182053,18581928,564504
182054,18581928,2442303
182055,01846359,1960827
182056,18581928,2393421
182057,18539217,268331
182058,01846359,2899251
182059,18581928,1508946
182060,33828139,2915599
182061,05159822,48199
182062,18581928,1114885
182063,01846359,870726
182064,9831829,1717451
182065,18539217,1996045
182066,06230932,687234
182067,18581928,1870895
182068,33828139,2674865
182069,18581928,1212097
182070,67821984,1467750
182071,67821984,1693619
182072,9831829,2651925
182073,92019399,1111758
182074,18581928,1243294
182075,92019399,2447512
182076,92019399,858814
182077,33828139,2949163
182078,18539217,23986
182079,18581928,257361
182080,18539217,2611130
182081,9831829,969074
182082,18539217,826276
182083,9831829,425962
182084,33828139,1114261
182085,18581928,1169990
182086,33828139,1075164
182087,92019399,1183888
182088,06230932,523804
182089,18581928,183417
182090,01846359,1081178
182091,92019399,317962
182092,02838109,366441
182093,01846359,2916088
182094,02838109,2791522
182095,33828139,2436396
182096,02838109,1122086
182097,05159822,1000365
182098,18581928,2621638
182099,01846359,673884
182100,9831829,2098160
182101,9831829,1977997
182102,9831829,1645463
182103,18539217,782501
182104,67821984,1246740
182105,18539217,941306
182106,18581928,781520
182107,92019399,2616230
182108,18539217,1975831
182109,05159822,2090922
182110,01846359,1098415
182111,01846359,1988970
182112,01846359,2793357
182113,02838109,2742821
182114,05159822,1874162
182115,18539217,2516643
182116,33828139,839730
182117,33828139,1412465
182118,05159822,2003421
182119,33828139,281192
182120,18539217,2433656
182121,06230932,1075029
182122,05159822,341554
182123,33828139,252588
182124,9831829,2214455
182125,02838109,386542
182126,18539217,2779830
182127,02838109,1058482
182128,18581928,1726854
182129,18539217,2162087
182130,18581928,1983740
182131,05159822,1883291
182132,06230932,292865
182133,06230932,1750759
182134,01846359,2480395
182135,06230932,1123417
182136,05159822,847042
182137,05159822,2752357
182138,06230932,1716289
182139,01846359,154370
182140,02838109,1802589
182141,06230932,512510
182142,18539217,176118
182143,92019399,1020275
182144,18539217,2288761
182145,9831829,966925
182146,06230932,2471544
182147,18539217,1896878
182148,92019399,146851
182149,01846359,414056
182150,33828139,885733
182151,67821984,2328711
182152,18539217,216671
182153,92019399,2409329
182154,01846359,2954135
182155,18581928,1090436
182156,67821984,470455
182157,9831829,321557
182158,01846359,2966996
182159,92019399,2668276
182160,02838109,1322758
182161,9831829,2607603
182162,67821984,1318306
182163,02838109,2823496
182164,67821984,905909
182165,01846359,965372
182166,18539217,1024551
182167,18581928,94820
182168,92019399,2642039
182169,01846359,976740
182170,67821984,1283791
182171,05159822,1339842
182172,01846359,1834374
182173,02838109,2415260
182174,01846359,2769128
182175,92019399,160826
182176,18539217,2298211
182177,33828139,4502
182178,06230932,-9630
182179,33828139,204302
182180,9831829,2210808
182181,18581928,551590
182182,18581928,1853277
182183,01846359,455071
182184,92019399,1381248
182185,02838109,1111322
182186,18539217,1834669
182187,06230932,2771540
182188,01846359,165236
182189,18539217,262838
182190,06230932,2443047
182191,02838109,1748418
182192,18581928,592057
182193,06230932,1134951
182194,67821984,2105347
182195,92019399,437230
182196,18581928,2347069
182197,92019399,2342022
182198,18581928,1493486
182199,9831829,2278616
182200,9831829,-787
182201,06230932,2388806
182202,05159822,2455684
182203,67821984,2787205
182204,18539217,1045986
182205,05159822,1116365
182206,33828139,45411
182207,05159822,136496
182208,18539217,2797565
182209,9831829,2392117
182210,02838109,1447989
182211,92019399,1374898
182212,02838109,1238329
182213,67821984,589309
182214,92019399,2711020
182215,33828139,327505
182216,06230932,1400089
182217,18539217,2647144
182218,02838109,2188447
182219,67821984,2970824
182220,9831829,1365023
182221,01846359,2417760
182222,02838109,2853992
182223,02838109,2856734
182224,18581928,314128
182225,02838109,2811761
182226,9831829,1402116
182227,02838109,527769
182228,18581928,1446394
182229,01846359,1941173
182230,02838109,423757
182231,9831829,2686445
182232,9831829,1166505
182233,9831829,2257515
182234,05159822,469460
182235,67821984,80664
182236,05159822,1150537
182237,33828139,662534
182238,9831829,850646
182239,01846359,781497
182240,92019399,1565090
182241,06230932,1148050
182242,01846359,2331824
182243,18539217,1433083
182244,06230932,517228
182245,02838109,1641128
182246,9831829,1603381
182247,33828139,9713
182248,92019399,1640008
182249,9831829,2942981
182250,18581928,1825397
182251,67821984,1686879
182252,9831829,1037559
182253,05159822,1453080
182254,18539217,726629
182255,9831829,868600
182256,05159822,1472890
182257,18581928,2641184
182258,05159822,751446
182259,01846359,1692944
182260,06230932,2209198
182261,18539217,109766
182262,33828139,1785786
182263,33828139,2393037
182264,02838109,2061399
182265,33828139,2412880
182266,06230932,1061616
182267,01846359,352951
182268,18581928,2765895
182269,33828139,168101
182270,92019399,2746321
182271,02838109,2219311
182272,02838109,502021
182273,02838109,1771595
182274,01846359,171034
182275,33828139,1633602
182276,05159822,1529072
182277,06230932,348248
182278,06230932,1122927
182279,02838109,1482896
182280,06230932,1518820
182281,05159822,33952
182282,05159822,901037
182283,9831829,400684
182284,05159822,249685
182285,67821984,2951069
182286,92019399,503435
182287,92019399,2884013
182288,01846359,743027
182289,33828139,2846297
182290,9831829,2249206
182291,92019399,1788796
182292,33828139,1484091
182293,02838109,1052110
182294,33828139,2847735
182295,92019399,1291814
182296,18539217,2824336
182297,18539217,1272395
182298,02838109,336549
182299,05159822,1486769
182300,06230932,2097430
182301,01846359,102917
182302,05159822,2641402
182303,92019399,2970699
182304,01846359,2121766
182305,33828139,1571616
182306,67821984,1899879
182307,67821984,1709899
182308,18539217,980723
182309,33828139,435809
182310,67821984,506567
182311,67821984,820920
182312,92019399,2125318
182313,9831829,258505
182314,06230932,2908505
182315,06230932,2702027
182316,33828139,830427
182317,18539217,2384668
182318,92019399,2096832
182319,02838109,1992182
182320,67821984,330842
182321,92019399,1500842
182322,01846359,1927677
182323,06230932,205239
182324,33828139,2351133
182325,9831829,1623935
182326,9831829,52526
182327,02838109,808498
182328,06230932,2211382
182329,33828139,422587
182330,05159822,2273752
182331,02838109,1595952
182332,02838109,2410348
182333,92019399,2439547
182334,02838109,1914275
182335,18581928,730886
182336,05159822,1473133
182337,02838109,2395320
182338,92019399,1324566
182339,18581928,2644678
182340,05159822,1538294
182341,05159822,1412147
182342,01846359,2314841
182343,18539217,1954888
182344,9831829,1968546
182345,05159822,2919934
182346,18539217,2409719
182347,92019399,292003
182348,18581928,105807
182349,02838109,2673741
182350,18539217,918129
182351,06230932,1737069
182352,9831829,258927
182353,02838109,170346
182354,05159822,211694
182355,67821984,1416259
182356,18581928,367828
182357,01846359,2571613
182358,01846359,2654519
182359,9831829,2313873
182360,92019399,773148
182361,18539217,407500
182362,67821984,341672
182363,01846359,1226201
182364,67821984,82909
182365,33828139,1865208
182366,92019399,1207181
182367,01846359,2555677
182368,67821984,351178
182369,05159822,180983
182370,06230932,2675693
182371,02838109,2908342
182372,67821984,2817241
182373,02838109,513814
182374,92019399,1931106
182375,67821984,2810688
182376,06230932,109979
182377,01846359,741892
182378,02838109,930666
182379,18581928,2067703
182380,9831829,1041023
182381,01846359,2676071
182382,9831829,1380155
182383,92019399,2862773
182384,06230932,2937860
182385,92019399,646434
182386,02838109,97821
182387,18581928,476118
182388,18539217,223778
182389,05159822,2799659
182390,18581928,1183868
182391,18581928,701966
182392,02838109,909640
182393,33828139,875600
182394,05159822,1814571
182395,9831829,2223116
182396,9831829,2147672
182397,01846359,1445132
182398,02838109,2682705
182399,06230932,1200975
182400,67821984,2902177
182401,02838109,133436
182402,06230932,216813
182403,01846359,-8387
182404,18539217,1708683
182405,01846359,2777069
182406,67821984,393798
182407,9831829,2558928
182408,67821984,1137697
182409,33828139,586771
182410,33828139,-15931
182411,06230932,978440
182412,92019399,519657
182413,67821984,386813
182414,92019399,766312
182415,02838109,2998282
182416,92019399,2928850
182417,18581928,549824
182418,33828139,1895853
182419,92019399,1093223
182420,01846359,2309551
182421,18539217,1482632
182422,9831829,463470
182423,9831829,2591854
182424,9831829,1701832
182425,05159822,537683
182426,18539217,1085233
182427,05159822,2528027
182428,9831829,1157067
182429,18539217,259169
182430,05159822,2541408
182431,02838109,2616818
182432,05159822,679598
182433,18581928,2998739
182434,06230932,38651
182435,18539217,598317
182436,02838109,1732122
182437,01846359,153818
182438,92019399,190585
182439,33828139,51442
182440,18581928,425291
182441,18539217,894482
182442,33828139,1138442
182443,06230932,1014820
182444,33828139,1268456
182445,67821984,137876
182446,9831829,2009455
182447,33828139,2316290
182448,02838109,765440
182449,67821984,2755052
182450,01846359,1513925
182451,05159822,1741976
182452,18539217,1320779
182453,33828139,2698222
182454,06230932,472573
182455,18581928,1145670
182456,01846359,2892857
182457,9831829,1106288
182458,05159822,1155712
182459,67821984,1633564
182460,05159822,2996633
182461,18581928,2547450
182462,02838109,941940
182463,01846359,408926
182464,02838109,2175414
182465,18539217,2742566
182466,9831829,719846
182467,18539217,2622459
182468,67821984,1839718
182469,67821984,2200225
182470,18581928,2825429
182471,67821984,383199
182472,92019399,695492
182473,67821984,607308
182474,06230932,559305
182475,67821984,1738898
182476,9831829,2781470
182477,92019399,2625811
182478,67821984,600443
182479,01846359,38047
182480,18581928,705681
182481,05159822,2657766
182482,18581928,1625154
182483,9831829,1049917
182484,06230932,772416
182485,67821984,2800238
182486,06230932,1709525
182487,18539217,1308036
182488,06230932,2121570
182489,9831829,2989272
182490,92019399,896193
182491,18539217,2271204
182492,9831829,1114700
182493,33828139,479816
182494,92019399,1968988
182495,18539217,1786766
182496,06230932,531157
182497,33828139,2101118
182498,05159822,1157971
182499,02838109,1440958
182500,67821984,1984294
182501,92019399,1033368
182502,18539217,1114718
182503,18539217,2555956
182504,92019399,1564113
182505,67821984,804093
182506,18581928,1647636
182507,9831829,566878
182508,9831829,66764
182509,01846359,2101307
182510,18581928,26108
182511,01846359,954896
182512,9831829,2597649
182513,06230932,2862589
182514,06230932,1248857
182515,67821984,2281458
182516,67821984,461259
182517,18539217,2116658
182518,33828139,1415834
182519,67821984,2334186
182520,18581928,2149533
182521,9831829,1146726
182522,18581928,79187
182523,92019399,2035256
182524,01846359,756487
182525,33828139,493114
182526,92019399,553592
182527,05159822,912780
182528,9831829,17477
182529,06230932,2010378
182530,18581928,2188407
182531,9831829,833760
182532,33828139,1853741
182533,9831829,558984
182534,06230932,265003
182535,33828139,245632
182536,92019399,2339922
182537,67821984,151203
182538,33828139,2399098
182539,92019399,1437119
182540,05159822,529920
182541,05159822,111659
182542,92019399,1350649
182543,01846359,843780
182544,01846359,1290498
182545,01846359,1240200
182546,18539217,1896907
182547,9831829,459837
182548,33828139,1560355
182549,01846359,964293
182550,02838109,2852204
182551,06230932,1097807
182552,05159822,1529201
182553,06230932,34918
182554,33828139,1426123
182555,18581928,1624270
182556,92019399,1665379
182557,33828139,2450022
182558,9831829,1195862
182559,9831829,1813221
182560,01846359,2897603
182561,9831829,1884034
182562,05159822,1619941
182563,9831829,1780686
182564,92019399,1544487
182565,67821984,2309382
182566,18581928,2965899
182567,18581928,94624
182568,06230932,1103033
182569,18539217,145722
182570,92019399,1076437
182571,06230932,1864710
182572,33828139,2019530
182573,18581928,168812
182574,67821984,2797228
182575,18581928,570728
182576,06230932,1965517
182577,06230932,2940301
182578,02838109,354698
182579,06230932,-2652
182580,02838109,401712
182581,92019399,1547286
182582,02838109,1749885
182583,18539217,2116493
182584,05159822,655601
182585,06230932,1855552
182586,18539217,1422878
182587,01846359,745721
182588,67821984,2757469
182589,01846359,845527
182590,02838109,1060273
182591,33828139,1722859
182592,01846359,1588320
182593,05159822,1311874
182594,67821984,41292
182595,18539217,139802
182596,9831829,2844306
182597,9831829,634495
182598,01846359,2521574
182599,92019399,1137592
182600,05159822,2559813
182601,05159822,2748503
182602,67821984,761493
182603,05159822,691093
182604,06230932,110506
182605,06230932,2409734
182606,67821984,1273313
182607,9831829,2562844
